episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40
29,29,boardroom,120,2383446.9093822874,97063574.01768507,256.95273060795284,486.8085878300229,1.8945452989669682,89,0.8073999283754971,21.5,0.05870911202830917,68,Time Limit,-1278.6564886698618,-35.88506737109933,0.0
30,30,boardroom,120,1093507.9158267807,28820009.256979246,26.534512825877925,107.49936637387616,4.051303563751011,95,0.5815323057335864,29.5,0.025236412068924408,107,Time Limit,-1441.170925881503,-59.99653540359774,0.0
31,31,boardroom,120,1758070.5007662447,73128115.84360503,119.65420294451366,376.86191218455605,3.1495919316709284,97,2.736225796595333,15.5,0.11257887925498286,51,Time Limit,-1127.1480495986011,-42.29460942184505,0.0
32,32,boardroom,120,254891.03892334137,9769364.812893813,36.82095709281358,91.32603873911962,2.4802733538108903,76,0.6205424204288187,26.5,0.035375813552447635,86,Time Limit,-1477.9088561366616,-82.84263359425394,0.0
33,33,boardroom,120,945056.2472776681,23787381.070122227,16.456721990842723,140.439436114542,8.53386453223728,104,1.1751295759949456,25.0,0.031302635854166226,92,Time Limit,-1410.0401794282104,-64.83200269002616,0.0
34,34,boardroom,120,1180686.1205051122,50778242.45199232,84.38684608214626,347.18538429387206,4.114212112583339,102,0.9782085199037784,23.5,0.04317657525646534,78,Time Limit,-1300.087958023252,-49.570711946366686,0.0
35,35,boardroom,120,427702.58414498845,13691468.49925052,184.928340136672,155.05841520091593,0.8384783807950659,88,0.7202899176875033,27.5,0.031302635854166226,92,Time Limit,-1502.4743221874678,-76.17090648854825,0.0
36,36,boardroom,120,3548028.4806904946,122568947.24391478,222.89061490767827,269.1912605323804,1.207728107546744,105,0.8231743817098863,23.0,0.182761716307855,40,Time Limit,-949.6712959735554,-34.449786197339854,0.0
37,37,boardroom,120,955467.4567778028,18361750.9420732,38.03382275395629,373.27187845617254,9.814208812795309,95,1.0289432069537834,25.0,0.024725861892204277,109,Time Limit,-1495.0868491870865,-68.87118836780073,0.0
38,38,boardroom,120,2089111.992507517,63814781.789979346,40.35120272334786,191.30920309455607,4.741102871361538,113,1.5311363444572166,22.5,0.037933592129987044,83,Time Limit,-1188.411683539007,-46.5765167038885,0.0
39,39,boardroom,120,251717.1851432294,7277235.520680543,101.7495645179453,245.50562275054256,2.412841999999355,69,0.9702126016660926,27.5,0.0361850668973133,85,Time Limit,-1543.4272092742713,-88.17524650917294,0.0
40,40,boardroom,120,445181.3770427687,29061853.099998906,309.37679541441156,370.50712869372865,1.1975918497618179,95,0.858853391801244,27.5,0.03020062885838502,94,Time Limit,-1496.0303495891612,-64.72702383919967,0.0
41,41,boardroom,120,4257990.164891378,145752433.3987512,354.23912802336974,576.8498785398981,1.628419428871907,91,1.6461008629289757,16.5,0.2198286892308746,36,Time Limit,-1044.1802694663243,-30.953717888273328,0.0
42,42,boardroom,120,959027.4236636523,38278310.32574644,97.73296390890958,284.2229699129302,2.9081587065939756,101,1.2691042381897464,21.5,0.031302635854166226,92,Time Limit,-1399.7130309536974,-56.16246526108437,0.0
43,43,boardroom,120,1048759.0798086338,61003453.68658818,102.60817618978577,366.24402753622854,3.569345457021062,84,0.9546141161671908,30.5,0.07265887506308549,62,Time Limit,-1306.2101807149343,-45.357713537477935,0.0
44,44,boardroom,120,237170.04845795978,31065579.42069895,117.82344186497758,258.4209304719369,2.19328960673276,72,1.126375591977404,21.0,0.09163577198261993,56,Time Limit,-1487.05312937799,-68.27987607977681,0.0
45,45,boardroom,120,2471767.7422921825,103547628.16467105,359.0193294736795,359.6738741601759,1.0018231460892537,85,0.8949592497310751,22.5,0.15954782651944716,43,Time Limit,-1164.7400133408182,-35.2894728631436,0.0
46,46,boardroom,120,1488258.030487423,39287921.11423106,73.58143838986958,438.8852186433539,5.964618635448937,108,0.7495041961373637,32.5,0.031302635854166226,92,Time Limit,-1383.3330476781275,-55.55325525207703,0.0
47,47,boardroom,120,342887.46540337923,14189067.410635266,79.49605960855516,180.3714779391741,2.26893608094964,78,0.6078442883306158,23.0,0.040916859168959964,80,Time Limit,-1490.0291389307922,-75.13221496428551,0.0
48,48,boardroom,120,2230782.662121333,67366972.31207025,96.98715687064697,548.5552114193856,5.655957233090159,114,2.1407421227520036,17.5,0.04317657525646534,78,Time Limit,-1126.7576231334976,-45.32795959358884,0.0
49,49,boardroom,120,1075481.737911757,39948011.280011006,144.75560969187123,331.3386953543366,2.2889523664031306,91,1.1998116159085281,22.0,0.07543039480324788,61,Time Limit,-1318.2555639891123,-53.51133831455909,0.0
50,50,boardroom,120,427409.19458682736,14284007.900312265,123.32291060246916,356.58668264353753,2.8914877284480665,85,1.0197181593989286,21.0,0.04317657525646534,78,Time Limit,-1416.0072030529736,-75.46841106031461,0.0
51,51,boardroom,120,1040195.7709342294,38217849.91188997,269.0667926544144,339.1757209661004,1.2605632884684246,97,0.7989057633686043,26.5,0.042017746493642066,79,Time Limit,-1379.4641249685603,-55.056315529763,0.0
52,52,boardroom,120,2000340.668046146,77836894.81392604,128.38430396562822,218.63569389934793,1.7029783793343019,98,0.6889417096533164,21.5,0.07834778400341882,60,Time Limit,-1159.9360499767315,-42.370189234691,0.0
53,53,boardroom,120,1904643.5704242,92096603.96394823,151.96484680528522,196.36448540905545,1.2921704561098932,88,0.6436290699405501,19.0,0.139644817762111,46,Time Limit,-1142.9924753259536,-38.65900887970124,0.0
54,54,boardroom,120,1534772.946268194,34274698.520029426,44.43429849745795,353.72210723665717,7.9605646808375585,103,6.19264000000002,21.0,0.026428940316816973,103,Time Limit,-1235.58069616878,-58.44774465383625,0.0
55,55,boardroom,120,1243861.0035949452,69862319.57161501,222.50896510311765,390.9993889311677,1.7572298210544743,87,0.5796034475240291,23.0,0.06752463474443465,64,Time Limit,-1279.3402053015407,-43.11348947214321,0.0
56,56,boardroom,120,1847611.9745533671,62446227.583416335,85.57317280649664,210.29386504693628,2.457474207745759,94,1.0920142102279935,19.0,0.23034598866407852,35,Time Limit,-1143.7571117452062,-46.444574277127565,0.0
57,57,boardroom,120,200449.64903245866,10451435.833811667,27.01128592445033,95.8923406760756,3.550084247905979,79,0.4906823799847285,29.0,0.0361850668973133,85,Time Limit,-1508.5888051183392,-86.15581130940261,0.0
58,58,boardroom,120,1824763.1714863402,46289480.64233113,56.553405915167616,377.98111784616526,6.6836136874435494,112,1.776518741317632,19.5,0.05318822492527157,71,Time Limit,-1150.577804064756,-52.813535365464,0.0
59,59,boardroom,120,1709426.0636881748,65262586.39744885,372.24627764192724,576.0312402575498,1.5474466095579023,96,1.5060428019130763,20.0,0.09163577198261993,56,Time Limit,-1185.9497388420496,-45.24209074081855,0.0
60,60,boardroom,120,894699.3453841318,46353663.22670627,89.11940445895175,332.5449802859581,3.7314542473084833,89,0.6502882209438505,19.0,0.11745145184735038,50,Time Limit,-1231.3313812716287,-51.26902319521935,0.0
61,61,boardroom,120,2783065.0727371685,108693903.4641511,511.1676217036754,659.7589535751234,1.2906900311412655,95,2.608498920838634,17.0,0.2782496925764272,31,Time Limit,-1075.5147839172755,-34.69698392844074,0.0
62,62,boardroom,120,718447.488837336,25459678.29059021,108.44004084442086,222.81573569754767,2.0547367371174436,94,1.01987470573459,29.5,0.031302635854166226,92,Time Limit,-1483.8590299131642,-63.270817039789954,0.0
63,63,boardroom,120,1229347.943838373,26500294.680808403,33.670684258008656,141.97495116069945,4.216574574867167,97,0.5484124666566456,30.0,0.034607022874825255,87,Time Limit,-1320.7990130365945,-61.000635962227804,0.0
64,64,boardroom,120,736600.7136626543,18921113.608460315,83.15109506280076,180.3838685709082,2.169350487022105,104,0.6429538508454644,24.5,0.03318283814452979,89,Time Limit,-1376.9629069607752,-69.37694847258348,0.8333333333333334
65,65,boardroom,120,368279.90818035015,26898815.062123813,171.07376249285116,157.55972480513785,0.9210046152560768,79,0.5282908199124321,32.0,0.03387667173108399,88,Time Limit,-1594.9291117677553,-64.55065679052838,0.0
66,66,boardroom,120,1756652.8795163913,80029637.26732847,146.40658030632494,530.2825559179316,3.621985806979625,91,0.7133372393754084,25.5,0.06074643371400965,67,Time Limit,-1282.2492340211954,-39.26129325342046,0.0
67,67,boardroom,120,898522.8037598869,28359560.87153645,254.05033562680347,516.9573555343705,2.0348619271016197,100,1.4327922231274621,23.5,0.037933592129987044,83,Time Limit,-1395.7199152362193,-61.76795213654647,0.0
68,68,boardroom,120,2368280.8975803684,96137390.91175294,57.650831650155645,315.00735769911574,5.464055741826671,103,1.7962070983619387,26.0,0.07265887506308549,62,Time Limit,-1132.3794817310554,-36.66289158974131,0.0
69,69,boardroom,120,791137.6870582444,19460551.70315806,86.4902224598416,233.46361871808128,2.699306488967364,98,0.8300017187739394,23.0,0.024974591465478188,108,Time Limit,-1457.5301200889428,-67.39315410792979,0.0
70,70,boardroom,120,1465515.7045618284,62614976.30729575,91.87246936592871,140.64255347021856,1.530845469169205,98,0.5277536947536662,24.5,0.11745145184735038,50,Time Limit,-1167.6384889114552,-46.00225212144148,0.0
71,71,boardroom,120,1140891.668172359,26200460.014105607,64.07468394117365,171.36117512892935,2.6743975091044443,100,1.102326868243736,27.5,0.03703691252348769,84,Time Limit,-1336.2128346654802,-62.20240765518114,0.0
72,72,boardroom,120,1000551.6293163458,34184677.28052901,179.05368921344143,318.26989156286794,1.7775109407741578,103,0.7385431246530351,21.0,0.04317657525646534,78,Time Limit,-1308.3827833276694,-57.6263503206334,0.0
73,73,boardroom,120,1108861.8036709705,35109246.57652423,26.654438917720796,121.99709776928825,4.576989901977653,105,1.1641636568453502,24.5,0.03318283814452979,89,Time Limit,-1317.9865888122497,-57.20904419071927,0.0
74,74,boardroom,120,6086336.046386792,205041126.0095143,446.5794098254849,833.4284754789481,1.866249220501762,93,2.991627153407999,13.0,0.30614924385199693,29,Time Limit,-893.0741271286964,-25.35680302695332,0.0
75,75,boardroom,120,957024.2320314278,36441098.17854562,132.63885104828293,377.3404049137964,2.8448708800744793,92,0.767924827236762,23.5,0.04995237299505759,73,Time Limit,-1361.0615430569412,-55.83669632672118,0.0
76,76,boardroom,120,1107929.45935781,39898154.85320367,56.090549040838766,99.10242178982982,1.766829233881713,102,0.6768813569103337,22.5,0.0361850668973133,85,Time Limit,-1335.8250356541314,-54.78625955323886,0.0
77,77,boardroom,120,418781.6258612742,12625447.671729442,25.32215877809764,118.68946391554107,4.6871779359586565,80,0.8086309859855605,26.5,0.030737504061457914,93,Time Limit,-1467.5722189745209,-75.54077718263513,0.0
78,78,boardroom,120,1210410.231399847,32650485.701429304,82.08138645925655,224.7544702336063,2.7381904708099642,104,0.7167365802468897,24.5,0.03703691252348769,84,Time Limit,-1350.137238651452,-58.74531820738836,0.0
79,79,boardroom,120,2094019.7314229533,94088535.23666552,111.93813474446634,219.72063098194957,1.9628755784034668,92,1.1844162257738637,14.5,0.2782496925764272,31,Time Limit,-1070.8895657932003,-37.60377547732431,0.0
80,80,boardroom,120,749932.0305629083,19217939.75523473,57.078645717613675,251.1366345253185,4.399835198749665,98,0.988245365197596,24.5,0.034607022874825255,87,Time Limit,-1415.4061530303702,-68.5441078138414,0.0
81,81,boardroom,120,1904010.197424764,72100521.31440145,334.7607670316215,597.3715475978985,1.7844729921456737,106,1.4893932937523806,20.5,0.04995237299505759,73,Time Limit,-1205.0009994555983,-42.518030423451386,0.0
82,82,boardroom,120,2382732.311630806,87134687.62777996,169.8579915855058,519.6765605905284,3.0594766589414513,103,0.7028633969700053,24.0,0.15954782651944716,43,Time Limit,-1025.9224698030932,-39.7008325115906,0.0
83,83,boardroom,120,3146321.1003436022,129812843.22959876,65.59941187409295,156.81443660458388,2.3904854041308,117,1.8808682693425667,8.0,1.0,0,Time Limit,-742.6903482761635,-34.06778780511491,0.0
84,84,boardroom,120,1752950.3386240767,50961043.24799681,57.79094459776092,180.78719692435556,3.1282962786415514,112,1.1236114944822537,20.5,0.048454754345304704,74,Time Limit,-1210.3605132483926,-50.84738814381995,0.0
85,85,boardroom,120,1819085.2828440454,67858107.2836367,216.69499514036139,439.65611233660866,2.028916782558024,99,0.8261435609350524,22.0,0.035375813552447635,86,Time Limit,-1339.7798109169846,-42.64508133091499,0.0
86,86,boardroom,120,1053260.1908609401,28180226.37204198,43.40837373171657,185.9428406786896,4.283570765122431,100,0.7424539536509053,25.5,0.0325236962373033,90,Time Limit,-1380.7785131201904,-60.294606132990545,0.0
87,87,boardroom,120,1238749.7033179945,48933123.7383847,206.25480403328558,358.91610684243426,1.7401587736327928,97,1.5418377061791335,24.5,0.07265887506308549,62,Time Limit,-1272.0707829510898,-49.85345188122405,0.0
88,88,boardroom,120,2211370.6638746476,71147552.21468523,55.12357780886119,518.058718126022,9.398133044309459,113,0.8579665635665752,21.0,0.05677365642689371,69,Time Limit,-1104.9414877500656,-43.58196981162575,0.0
89,89,boardroom,120,1249829.2838638166,53961028.22082307,65.47379531117193,263.68379915231833,4.027318072812642,101,0.8809412326224441,20.0,0.06074643371400965,67,Time Limit,-1214.3367401334183,-48.68751344255087,0.0
90,90,boardroom,120,738659.7151661883,20435021.729115658,156.34965774143927,205.59275634226051,1.31495494977198,94,0.4767336491441851,23.5,0.04995237299505759,73,Time Limit,-1330.253044321576,-66.63597857082537,0.0
91,91,boardroom,120,2779035.8348592585,113499385.53921466,1091.900310327052,863.7427397217394,0.7910454201290834,82,1.120932760723486,26.5,0.05870911202830917,68,Time Limit,-1321.8809891225192,-32.61379438339308,0.0
92,92,boardroom,120,2502417.7901390265,80620757.0979184,327.73667149366315,847.1269912903211,2.5847793822690988,100,0.956219711330164,23.5,0.06514840300721292,65,Time Limit,-1159.9433568278864,-40.779264798230386,0.0
93,93,boardroom,120,1262323.4522962417,32702305.534334984,48.327172162156074,207.69750692184823,4.297737641775189,109,1.3162450682644011,23.5,0.03189751142543813,91,Time Limit,-1288.9214209936104,-58.66370027178951,0.0
94,94,boardroom,120,3872918.7033370677,143890576.9085187,330.8935669392473,506.11906045201727,1.5295524332298116,102,0.8176145102276323,24.5,0.08805398338348894,57,Time Limit,-1089.9219605466244,-30.22478589960246,0.0
95,95,boardroom,120,1431463.5746221887,41308717.402623676,25.39443657977354,89.6305208100893,3.5295337436814513,104,0.7075289639046002,28.0,0.040916859168959964,80,Time Limit,-1292.8628548481543,-54.14747688990577,0.0
96,96,boardroom,120,1784283.2891244781,66120492.4141641,47.11629505197165,171.66216783400134,3.64337152665865,101,1.3548556460620809,17.5,0.09163577198261993,56,Time Limit,-1159.6241213216138,-45.12151725193727,0.0
97,97,boardroom,120,1368823.4941297583,60222861.69355801,166.19593766396906,358.9161068424343,2.159596148301323,98,1.4514358582947657,20.0,0.08465128421431449,58,Time Limit,-1192.0949865162977,-45.59671232070661,0.0
98,98,boardroom,120,1241775.9387523339,27869354.62303626,27.86342466818402,121.69281528059946,4.3674751660930955,105,1.1158640043692167,29.0,0.030737504061457914,93,Time Limit,-1361.8550327720538,-61.233697749856226,0.0
99,99,boardroom,120,4956180.348692919,154497556.86841428,88.83570208920831,165.6111152007281,1.8642405171112664,107,3.818381142799995,11.5,1.0,5,Time Limit,-696.9917581669598,-31.622717351107053,0.0
100,100,boardroom,120,1468964.863357709,53393295.984066926,96.55127551666,315.00735769911574,3.2625913641582183,103,1.5430417846477293,22.5,0.04703201662803947,75,Time Limit,-1266.9342228976827,-48.467111710039234,0.0
101,101,boardroom,120,485503.116654858,27400697.831205618,314.5611727638257,253.26607083818442,0.8051409161941865,89,0.6625677415286427,27.5,0.03703691252348769,84,Time Limit,-1459.8428632744133,-63.91352664342644,0.0
102,102,boardroom,120,1138701.1873575742,33163600.27513326,217.35470678209415,425.30209575999316,1.9567190518049085,95,0.8229628677510172,20.5,0.03387667173108399,88,Time Limit,-1385.036639849241,-58.067501701888325,0.0
103,103,boardroom,120,1631434.772163799,63264650.62407863,60.287819609139305,93.38267848750168,1.5489476828474549,106,0.871370127534881,26.0,0.03887746539998636,82,Time Limit,-1243.495402153635,-45.031426360196704,0.0
104,104,boardroom,120,719193.3581453562,17150110.33530208,51.05065649941062,385.76153810430236,7.556446176333814,91,0.9840950840986117,29.0,0.027893052161130714,99,Time Limit,-1479.8522497033848,-69.97629767943094,0.0
105,105,boardroom,120,1363402.3479553699,45986255.55537498,193.89272700190423,390.4347037772703,2.013663481938834,99,1.1145119644156032,18.5,0.034607022874825255,87,Time Limit,-1364.276443944707,-51.29586691907314,0.0
106,106,boardroom,120,1212805.3690727884,55179688.77012451,98.99458968602403,295.28116934193815,2.982801083154807,102,1.3675139750363314,22.0,0.03703691252348769,84,Time Limit,-1326.9057717349997,-47.8071607212785,0.0
107,107,boardroom,120,673827.6888248507,39289525.096900955,155.19761836587406,183.9320521647974,1.1851473888676738,83,1.284290966907591,17.5,0.13366257687400543,47,Time Limit,-1253.7904503798359,-54.965292532124074,0.0
108,108,boardroom,120,1000920.4880396561,53565516.987755924,60.39943443176353,189.50478321076434,3.1375257896637763,94,0.7092396863395294,22.0,0.04703201662803947,75,Time Limit,-1346.037823065511,-48.11441040031811,0.0
109,109,boardroom,120,2085772.0152416958,66532227.89932327,72.283708842748,278.33452359464974,3.8505844269856415,105,0.7823064962852854,24.0,0.06514840300721292,65,Time Limit,-1160.1878440314208,-44.50393030183365,0.0
110,110,boardroom,120,1418332.2155178753,67600255.97180462,43.11049396840806,153.740383194367,3.5661939598054713,93,1.018534754717452,19.5,0.06074643371400965,67,Time Limit,-1279.9414784313708,-42.46853472530435,0.0
111,111,boardroom,120,2357531.686920601,103476524.84221618,241.3103788153051,232.50860421370322,0.9635250889546751,91,0.6580313028889283,23.5,0.07834778400341882,60,Time Limit,-1210.3447717853367,-35.025403599210776,0.0
112,112,boardroom,120,2351380.723685733,74126099.93504444,52.17992440406334,194.75301942482776,3.732336174286638,105,2.4698572251647946,15.5,0.2782496925764272,31,Time Limit,-913.3146721014856,-44.81210418237034,0.0
113,113,boardroom,120,2236591.3019414353,84157516.5783236,103.73355080788095,390.4347037772704,3.7638228011723274,99,0.7902276838205045,22.5,0.06289098285685227,66,Time Limit,-1197.19815056511,-39.53561156628275,0.0
114,114,boardroom,120,1068483.8250765677,25573648.605775878,16.71721389743977,122.26441444424347,7.313683679250415,106,1.1839800540987977,22.0,0.028745764167457857,97,Time Limit,-1349.1028257484866,-63.37834537827705,0.0
115,115,boardroom,120,3295911.761898584,113232548.32799348,128.21875768008246,212.20546256909302,1.6550266623122731,91,1.3095142463242526,14.5,0.5495528859093838,17,Time Limit,-989.0660406682938,-35.758184844778256,0.0
116,116,boardroom,120,1545547.9772986686,58795951.81216956,198.3237281422699,283.4166402398955,1.429060672137946,104,0.7065621674171736,27.5,0.05870911202830917,68,Time Limit,-1211.9078864824828,-46.577041481926976,0.0
117,117,boardroom,120,212046.03430877335,16582834.034544125,152.25974446239496,257.7809038880697,1.693033866556477,77,1.0211220224751036,23.5,0.07002593130993122,63,Time Limit,-1402.7769191394425,-85.43553075452938,0.0
118,118,boardroom,120,1014144.9535159477,24072330.5591788,52.70083925210687,226.01468498770151,4.288635403062693,91,0.7310645349260668,28.5,0.024489568797594063,110,Time Limit,-1534.795607663566,-62.85501613546445,0.0
119,119,boardroom,120,1268582.4478444473,33535136.460899916,211.40836468067857,516.0320031079998,2.4409251918079944,105,0.9597986176496786,35.0,0.026107493300976125,104,Time Limit,-1455.7877309921205,-58.15971828040561,0.0
120,120,boardroom,120,1050445.1608254267,48679801.97156823,63.99408312631399,146.18940419116112,2.2844206378050114,93,0.9267925700915609,19.5,0.07543039480324788,61,Time Limit,-1239.827877480507,-49.77143427447643,0.0
121,121,boardroom,120,1516937.7651363343,38474843.51740664,49.96755043694498,220.41331150958547,4.411129014373624,101,1.1150239762376017,33.0,0.0325236962373033,90,Time Limit,-1375.0570449052227,-56.39516069714482,0.0
122,122,boardroom,120,1362251.149177776,37695061.27358295,193.16052120658875,352.6170414313786,1.825512994211939,108,0.648648475104484,31.0,0.0325236962373033,90,Time Limit,-1348.649545410695,-56.17080821457374,0.0
123,123,boardroom,120,145335.22259279984,7099293.828209398,210.73145928210647,182.2316048891001,0.8647574762207024,65,0.5789093237555302,31.5,0.026767305596649447,102,Time Limit,-1692.8149078506613,-95.46048346220569,0.0
124,124,boardroom,120,400916.98157490976,47922542.35293318,316.76101825952634,329.4182437835952,1.0399582802000549,79,0.6996098385424057,20.5,0.07543039480324788,61,Time Limit,-1404.2386951411434,-54.698614102830106,0.0
125,125,boardroom,120,1316586.1669291165,52562007.64720557,157.19493471279466,233.6598500521515,1.486433710342278,94,1.4523081816073375,24.5,0.045680415796637494,76,Time Limit,-1352.6275497336396,-48.413446102485636,0.0
126,126,boardroom,120,544082.2934124969,14509348.40653641,284.1075567228416,359.37181420361554,1.2649146624220111,83,0.759359193566028,25.0,0.042017746493642066,79,Time Limit,-1393.8273407665638,-72.51822888209621,0.0
127,127,boardroom,120,788768.7981195349,31200828.569725633,39.769981501834025,146.18940419116115,3.6758730748823583,97,1.026341257059938,24.5,0.06074643371400965,67,Time Limit,-1318.9662469817843,-59.1328218142625,0.0
