episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40
30,30,heuristic,120,1177836.5676183053,30915608.906040017,23.85795382295422,115.0108610003528,4.8206506666006925,96,0.5815323057335864,29.5,0.17072840454544103,107,Time Limit,-1434.6743424307426,-58.52729069073325,0.0
31,31,heuristic,120,1378447.4420668585,65204897.18534748,42.425443738071515,254.0048306853411,5.987087188846622,106,2.736225796595333,15.5,0.22718397532044196,51,Time Limit,-1080.177816218564,-44.75457672173109,0.0
32,32,heuristic,120,292945.2237718278,10974847.913438864,13.30209521224436,86.92087396349348,6.534374666291987,79,0.6205424204288187,26.5,0.1767644069877672,86,Time Limit,-1456.4650836764342,-79.90105719556333,0.0
33,33,heuristic,120,1022723.1468270664,26376627.097505223,10.900555358354758,141.68276811343924,12.997756853264006,106,1.1751295759949456,25.0,0.1745144787247429,92,Time Limit,-1397.7648459235452,-62.87887251020618,0.0
34,34,heuristic,120,1180736.684844418,50652633.84997524,62.71778212593195,310.8159040080454,4.955785958501428,106,0.9782085199037784,23.5,0.1812790534372076,78,Time Limit,-1280.3137117254264,-49.64945918117028,0.0
35,35,heuristic,120,490910.7957111567,14882479.798407976,184.9283401366718,172.46536633343823,0.9326064691111011,89,0.7202899176875033,27.5,0.1745144787247429,92,Time Limit,-1491.341255232566,-73.77305557170867,0.0
36,36,heuristic,120,2800795.8779824553,106327410.56125085,39.09757259033441,187.70190811434964,4.800858357143961,113,0.8231743817098863,23.0,0.27884547319635605,40,Time Limit,-921.8577508730798,-36.110817953023044,0.0
37,37,heuristic,120,975183.7087152936,19408880.643192597,29.80049533854822,334.1109158681043,11.211589340124743,101,1.0289432069537834,25.0,0.17111190311538044,109,Time Limit,-1468.2102130851802,-68.070864854863,0.0
38,38,heuristic,120,1953268.9500071607,59926535.20159575,22.98339399641563,178.25531173348182,7.7558306558762204,116,1.5311363444572166,22.5,0.1744260661688768,83,Time Limit,-1177.9273046726241,-47.44301270961005,0.0
39,39,heuristic,120,263835.4265510539,7615666.461804359,79.72344622658083,211.608126781928,2.6542772145162874,67,0.9702126016660926,27.5,0.17722129958395233,85,Time Limit,-1508.8330256425934,-86.39295533665687,0.0
40,40,heuristic,120,456304.1573203379,27416230.715323064,209.3983928347699,279.8139498045787,1.336275536868001,103,0.858853391801244,27.5,0.17392204402827693,94,Time Limit,-1456.6807502211416,-66.64528220223187,0.0
41,41,heuristic,120,2375197.7904243534,110062041.99259157,53.7453245929006,233.989178264664,4.35366573812771,110,1.6461008629289757,16.5,0.3074140030677848,36,Time Limit,-961.2966845976432,-34.76083717390455,0.0
42,42,heuristic,120,980977.8870761507,39965495.83709052,77.46487978101861,247.61509780798687,3.1964820510656824,106,1.2691042381897464,21.5,0.17450473012240256,92,Time Limit,-1368.1349630290297,-55.301637364400115,0.0
43,43,heuristic,120,778078.1291475393,50269158.460938245,46.54768803471408,187.13633276011194,4.020314233878822,99,0.9546141161671908,30.5,0.19983955605110784,62,Time Limit,-1210.352603675058,-51.2238113936922,0.0
44,44,heuristic,120,196055.46350721817,22980695.649556134,108.86688049654029,167.06129925439632,1.5345465810394503,82,1.126375591977404,21.0,0.2125954077348266,56,Time Limit,-1422.9651214309554,-83.19903123613891,0.0
45,45,heuristic,120,1498720.0390052958,78705666.25606906,40.56669376035353,127.1655508190916,3.1347280005197886,107,0.8949592497310751,22.5,0.26136260659336497,43,Time Limit,-1053.3930019034099,-40.90707123028692,0.0
46,46,heuristic,120,1427179.6073432458,40175159.00847352,41.25682301616853,346.92245834872324,8.408850536377086,115,0.7495041961373637,32.5,0.1745144787247429,92,Time Limit,-1347.508689999575,-55.205326138117,0.0
47,47,heuristic,120,333632.47137354134,12891275.875085676,57.33254708343926,133.2579083703915,2.324297718300459,82,0.6078442883306158,23.0,0.17994770156311388,80,Time Limit,-1450.7983015774112,-77.43801429711066,0.0
48,48,heuristic,120,2042388.9637185389,64035106.40818707,46.933874880060735,504.55185307408226,10.750270553272275,117,2.1407421227520036,17.5,0.17158174577613822,78,Time Limit,-1116.0152231673362,-45.92923539542844,0.0
49,49,heuristic,120,952760.615867186,35366664.44655045,101.97850102318746,262.2564572092108,2.571683782149141,97,1.1998116159085281,22.0,0.20167038070599932,61,Time Limit,-1282.2511059600631,-56.46398327345639,0.0
50,50,heuristic,120,476803.79593874974,16494049.868012667,64.96862953242058,449.19199896549594,6.913982982222837,87,1.0197181593989286,21.0,0.1812790534372076,78,Time Limit,-1424.6510193724766,-71.9988252075145,0.0
51,51,heuristic,120,906859.9952463638,34428278.78741435,135.20154292751894,238.28107006184894,1.7624138371674543,106,0.7989057633686043,26.5,0.18059413271687755,79,Time Limit,-1337.5837360027494,-57.737759232422995,0.0
52,52,heuristic,120,1759930.9459314363,69184301.46348296,55.0703031211901,164.57011174584844,2.9883640077972387,105,0.6889417096533164,21.5,0.20361021565071907,60,Time Limit,-1123.0627457074565,-44.55496945241439,0.0
53,53,heuristic,120,1316775.8514239176,78447861.80673817,51.26002949578019,98.0832396761392,1.913444854420413,103,0.6436290699405501,19.0,0.24666459570137944,46,Time Limit,-1051.9132222331225,-41.883976386378485,0.0
54,54,heuristic,120,1495830.3828821334,34621433.465712644,31.964419498954232,344.54605234001144,10.779049259796,105,6.19264000000002,21.0,0.12904187799726066,103,Time Limit,-1226.2385665342877,-57.89094305923384,0.0
55,55,heuristic,120,905313.8925985469,54708165.6925751,78.91887564166214,173.0920285997745,2.193290606238659,105,0.5796034475240291,23.0,0.19648077824267643,64,Time Limit,-1192.8572622180247,-49.18365619231716,0.0
56,56,heuristic,120,1305924.9167238462,53164454.33639785,20.731525579526142,108.73610737866082,5.244964098833395,108,1.0920142102279935,19.0,0.3156499859753104,35,Time Limit,-1077.412330785425,-49.7663796243942,0.0
57,57,heuristic,120,226801.72064749,10469992.842175953,28.0905255076366,82.65227637501835,2.942354223759494,81,0.4906823799847285,29.0,0.17722129958395233,85,Time Limit,-1448.3665803128076,-85.23331890539082,0.0
58,58,heuristic,120,1702539.0851465324,45395686.97310299,33.02454149570158,349.42509840616333,10.580770620286854,115,1.776518741317632,19.5,0.18611085049086082,71,Time Limit,-1136.939693671972,-53.090421967072956,0.0
59,59,heuristic,120,1320233.0031946022,58101815.1264644,147.64026169332558,321.6816657435632,2.1788207502080414,109,1.5060428019130763,20.0,0.2125954077348266,56,Time Limit,-1117.8686829550431,-47.79401161825096,0.0
60,60,heuristic,120,632042.2532894389,36025534.60082914,40.82662601565756,159.06667887674857,3.896150488060031,105,0.6502882209438505,19.0,0.23064293135414787,50,Time Limit,-1159.831188070923,-59.149170879420744,0.0
61,61,heuristic,120,1870686.5051733246,89364684.08132234,133.06839057948088,339.5288275395625,2.5515362894297886,109,2.608498920838634,17.0,0.3537985349675727,31,Time Limit,-1005.4450339564698,-38.02534096911339,0.0
62,62,heuristic,120,717652.8931474261,24671499.784757566,68.21671055169939,194.1806351694225,2.8465259259644133,99,1.01987470573459,29.5,0.1745144787247429,92,Time Limit,-1449.173629966632,-64.19393825077083,0.0
63,63,heuristic,120,1196877.0091710954,26682664.9217474,20.934737973571693,128.42923314980231,6.134742804611798,101,0.5484124666566456,30.0,0.17610222338985915,87,Time Limit,-1300.6224298386016,-60.93657802826193,0.0
64,64,heuristic,120,806853.4667328026,20350985.85177246,79.19151910742931,190.17531198483974,2.4014605872991583,108,0.6429538508454644,24.5,0.17554209116698533,89,Time Limit,-1370.5712108416874,-67.82411699889255,0.8333333333333334
65,65,heuristic,120,373846.53164738405,24971501.69885117,160.08489195026212,123.76038966035847,0.7730922521958564,86,0.5282908199124321,32.0,0.17592620508306633,88,Time Limit,-1530.9271458575743,-67.35856752735361,0.0
66,66,heuristic,120,1274094.0439395364,67765698.76651044,46.84495171799525,259.9711370755177,5.549608389833201,107,0.7133372393754084,25.5,0.19211783049142236,67,Time Limit,-1183.4314988502922,-43.42217238199898,0.0
67,67,heuristic,120,905776.3893335838,28264616.474595405,219.4582318339733,489.7208789510669,2.2314992463876013,103,1.4327922231274621,23.5,0.17821831694867946,83,Time Limit,-1380.8187752472952,-61.870837952577844,0.0
68,68,heuristic,120,2071701.578767426,91022945.7961958,23.24698697944316,226.4818243033949,9.74241627543682,111,1.7962070983619387,26.0,0.19983955605110784,62,Time Limit,-1098.1311830258448,-37.51507838238843,0.0
69,69,heuristic,120,828971.6346792482,20297257.289193355,74.71350606616268,226.92018104455082,3.037204288654333,101,0.8300017187739394,23.0,0.1706363844204418,108,Time Limit,-1436.9623451385387,-66.54529319764941,0.0
70,70,heuristic,120,1222813.8844991596,56643613.48569669,47.037256971414116,99.39395048669975,2.1130898544339924,106,0.5277536947536662,24.5,0.23064293135414787,50,Time Limit,-1123.6148627093626,-48.090769686347265,0.0
71,71,heuristic,120,1212188.3516495978,28236738.557693135,58.09331150725119,179.2450570812455,3.085468058726041,101,1.102326868243736,27.5,0.17770394139433804,84,Time Limit,-1324.4528026453158,-60.93073332031905,0.0
72,72,heuristic,120,1026724.2298536729,35296195.49112694,159.84645850050194,314.1347296433629,1.9652279605705276,105,0.7385431246530351,21.0,0.1812790534372076,78,Time Limit,-1297.5715887297076,-56.95219581298427,0.0
73,73,heuristic,120,1094704.9664439897,35254109.15007475,20.621926417325316,110.42541136100797,5.354757316379284,109,1.1641636568453502,24.5,0.1751003433241469,89,Time Limit,-1298.0321136460655,-57.1433667782196,0.0
74,74,heuristic,120,2963160.267776752,140901807.82444245,22.517389936702482,262.71703979749776,11.667295389741378,117,2.991627153407999,13.0,0.3764489489365112,29,Time Limit,-814.1870552550878,-30.026378374414897,0.0
75,75,heuristic,120,854915.5023367315,34247788.62669433,56.27202753878563,238.24676780363748,4.233840119576735,103,0.767924827236762,23.5,0.18536616104864245,73,Time Limit,-1292.4507847449552,-57.68273057174517,0.0
76,76,heuristic,120,1111829.2938290127,40880537.21004065,35.62014030209765,89.69009132877248,2.5179600801148636,106,0.6768813569103337,22.5,0.17722129958395233,85,Time Limit,-1315.092167764267,-54.34710239413084,0.0
77,77,heuristic,120,429847.54549639404,13267201.297017546,18.895784756293793,98.55859471380687,5.215903757634573,84,0.8086309859855605,26.5,0.17417361443049628,93,Time Limit,-1446.7297921002566,-75.02741428488989,0.0
78,78,heuristic,120,1174078.005087014,30225351.651493616,38.01478561057346,193.3571778895105,5.086367706246644,109,0.7167365802468897,24.5,0.17768991219011973,84,Time Limit,-1321.9128606240968,-60.34615383766816,0.0
79,79,heuristic,120,1454079.684676133,77097015.628972,24.437679473484597,118.72754770551626,4.858380593555872,105,1.1844162257738637,14.5,0.3537985349675727,31,Time Limit,-1008.0603920274342,-41.43882481373553,0.0
80,80,heuristic,120,782401.9165451647,19422463.216463175,49.306680244132295,239.39822341110713,4.855289835490325,101,0.988245365197596,24.5,0.1763331897689981,87,Time Limit,-1400.0137080996183,-68.39001671634581,0.0
81,81,heuristic,120,1707113.6488011992,63611940.457464635,180.1639711552424,458.4536515478181,2.5446466827309275,113,1.4893932937523806,20.5,0.18536616104864245,73,Time Limit,-1177.7603840907855,-45.10768744138069,0.0
82,82,heuristic,120,1956939.3242769921,78806140.27835979,69.65326837668705,363.7842561862403,5.22278802796279,111,0.7028633969700053,24.0,0.26136260659336497,43,Time Limit,-994.3435117208414,-41.393925507657805,0.0
83,83,heuristic,120,2244826.75215717,103697565.58138517,26.79007082944243,164.65515843481307,6.146126282497774,116,1.8808682693425667,8.0,1.0,0,Time Limit,-770.8129522646844,-36.67628259802132,0.0
84,84,heuristic,120,1697884.2762693926,47936181.58985088,36.03717597158777,176.71956055534244,4.903812682066727,114,1.1236114944822537,20.5,0.1839616900963998,74,Time Limit,-1203.4591845088817,-51.90318179745449,0.0
85,85,heuristic,120,1629030.445047523,64558757.27988934,63.79855070255863,361.4720165673237,5.665834295399236,105,0.8261435609350524,22.0,0.1767644069877672,86,Time Limit,-1308.307636932362,-43.658764383728005,0.0
86,86,heuristic,120,1071877.6018882755,29696091.998479903,36.70001916070152,177.8963244798904,4.847308762998747,103,0.7424539536509053,25.5,0.17513664276789032,90,Time Limit,-1364.4020093199122,-59.3930246585312,0.0
87,87,heuristic,120,1076425.7213429278,43812563.5067956,52.159164185422085,258.05103488150957,4.947376724906033,105,1.5418377061791335,24.5,0.19983955605110784,62,Time Limit,-1211.5372159671167,-52.64740461137039,0.0
88,88,heuristic,120,2088055.0464818617,68910982.08078685,28.54363889706561,498.13034683350895,17.45153617693498,115,0.8579665635665752,21.0,0.18471037304438603,69,Time Limit,-1097.9456348106187,-43.927363155529314,0.0
89,89,heuristic,120,1171774.042196971,50051294.84364467,44.95833804898437,221.09734627569387,4.9178273902117375,106,0.8809412326224441,20.0,0.19211783049142236,67,Time Limit,-1193.0340905656349,-50.29803511569371,0.0
90,90,heuristic,120,757196.9029275968,21428466.158222556,45.53282411042058,201.37483937701248,4.422630120386627,96,0.4767336491441851,23.5,0.18536616104864245,73,Time Limit,-1314.4957871619254,-65.75801386110126,0.0
91,91,heuristic,120,1568240.1201895813,83836198.77001578,51.29694807715785,301.38891121675823,5.875377045110496,105,1.120932760723486,26.5,0.1908238176257631,68,Time Limit,-1200.226779802806,-38.94893324074986,0.0
92,92,heuristic,120,1815234.974643294,73362238.88319716,119.35190153892106,500.08563531957844,4.190009785110117,112,0.956219711330164,23.5,0.19296243839334062,65,Time Limit,-1102.9094688484643,-42.44414656281374,0.0
93,93,heuristic,120,1321239.4750623642,34157656.13276317,26.85513191773086,217.11464329187845,8.084661209522135,110,1.3162450682644011,23.5,0.17368095399010525,91,Time Limit,-1283.0608344454115,-57.75961433198416,0.0
94,94,heuristic,120,2645716.4529024246,116526928.10568435,15.299475837152565,232.86285975007743,15.220316187865969,119,0.8176145102276323,24.5,0.21015064406103254,57,Time Limit,-1017.4366056984005,-33.46634181030512,0.0
95,95,heuristic,120,1379757.939879853,40878296.76312421,16.170686816908432,80.10626417202003,4.953794794186424,108,0.7075289639046002,28.0,0.1794284922852539,80,Time Limit,-1273.5170799169648,-54.318306534388405,0.0
96,96,heuristic,120,1518521.9514528157,59013513.74244136,23.861180725135192,128.46672674018788,5.383921618131075,108,1.3548556460620809,17.5,0.2125954077348266,56,Time Limit,-1131.3073858212213,-47.402897024744696,0.0
97,97,heuristic,120,1247178.365379089,58285444.47390183,68.42494869763944,269.37709064553525,3.9368256136497237,105,1.4514358582947657,20.0,0.20784326547629842,58,Time Limit,-1154.1996203116478,-46.37483256530326,0.0
98,98,heuristic,120,1269502.1520169112,30153737.17800792,22.889026140375343,122.3691740276542,5.346193991705038,107,1.1158640043692167,29.0,0.17396489955854721,93,Time Limit,-1350.0606833058685,-59.86742308264276,0.0
99,99,heuristic,120,3545454.0816131514,127384849.52891494,15.284186278379206,101.67085855539243,6.65202953586182,117,3.818381142799995,11.5,1.0,5,Time Limit,-671.2320424696652,-33.65639814700616,0.0
100,100,heuristic,120,1464023.929767431,53880322.244207665,14.794688390462312,309.48691696334737,20.918785769280834,105,1.5430417846477293,22.5,0.18358836070597945,75,Time Limit,-1257.0107572865268,-48.15417401185224,0.0
101,101,heuristic,120,513381.2197529829,26719341.650313545,400.7170832709232,228.85409339185077,0.571111397407341,93,0.6625677415286427,27.5,0.17770539631145474,84,Time Limit,-1440.153468771058,-64.24182267336215,0.0
102,102,heuristic,120,1050838.4239962583,30216556.80384516,131.3130651584052,302.9782628569214,2.3072971641582924,104,0.8229628677510172,20.5,0.17592266979369228,88,Time Limit,-1342.0355738710414,-59.99809025279659,0.0
103,103,heuristic,120,1502028.8351602,59952904.37193102,31.794592298069038,72.01799519790322,2.2651020186938218,113,0.871370127534881,26.0,0.17752635243202858,82,Time Limit,-1211.8331960106825,-46.08126050480139,0.0
104,104,heuristic,120,765592.6627664188,17911907.03805978,46.79013463469946,339.9650848679802,7.265742822117524,95,0.9840950840986117,29.0,0.1727088297305405,99,Time Limit,-1453.8151571685567,-69.24390365514505,0.0
105,105,heuristic,120,1243731.3113828306,43833406.78841726,105.6630416563826,264.4527205049359,2.5027929951603998,109,1.1145119644156032,18.5,0.1763255410463808,87,Time Limit,-1315.6355930785421,-52.56977176725909,0.0
106,106,heuristic,120,1161287.4680721352,52586738.084611826,14.836041919900511,254.11372648456575,17.128134839232768,107,1.3675139750363314,22.0,0.17770539631145474,84,Time Limit,-1299.3382765749716,-49.08857259652161,0.0
107,107,heuristic,120,537358.8843411609,32137565.52497566,23.821486675659486,101.42816592354278,4.257843656213987,96,1.284290966907591,17.5,0.24230529179076932,47,Time Limit,-1149.3416692300457,-61.214144933122,0.0
108,108,heuristic,120,844382.3597501148,45898502.427569464,25.414220127552433,108.85778253690913,4.283341451776152,107,0.7092396863395294,22.0,0.18358836070597945,75,Time Limit,-1267.1124632767035,-52.925313541195706,0.0
109,109,heuristic,120,1862603.0268463728,62820564.11237172,21.666949218365403,210.83100159989652,9.730534717882264,112,0.7823064962852854,24.0,0.19475936060664548,65,Time Limit,-1128.8413275619116,-45.58154913668326,0.0
110,110,heuristic,120,1265202.44244444,59163690.6193832,16.703891514323352,116.9255559867146,6.99989914843811,100,1.018534754717452,19.5,0.19211783049142236,67,Time Limit,-1252.6122865410273,-45.41606992734949,0.0
111,111,heuristic,120,1730862.5306681932,90980469.11461309,64.13726706866798,112.81458138669295,1.7589552305979774,107,0.6580313028889283,23.5,0.20361021565071907,60,Time Limit,-1092.919095609766,-37.50768549194616,0.0
112,112,heuristic,120,2007870.9566910171,68643397.87358208,24.40818550122279,148.07779992044166,6.0667270786279195,111,2.4698572251647946,15.5,0.3537985349675727,31,Time Limit,-889.0828129442194,-45.88276441079392,0.0
113,113,heuristic,120,1723864.5490449755,74430360.97945386,34.45433866536007,232.313929607403,6.742661116318808,111,0.7902276838205045,22.5,0.19348889099632452,66,Time Limit,-1146.9344851637668,-41.9204667490712,0.0
114,114,heuristic,120,1150177.409764227,27607492.73154867,16.056189483180745,135.61876173190646,8.446509794492053,106,1.1839800540987977,22.0,0.17246716347949081,97,Time Limit,-1347.6403654425183,-61.92074122773957,0.0
115,115,heuristic,120,1885111.0351372,87339946.75997517,29.75535503326639,102.60392859614363,3.4482508604395,106,1.3095142463242526,14.5,0.5841760574409798,17,Time Limit,-916.2545432994335,-39.52574776652326,0.0
116,116,heuristic,120,1338951.8415353883,54197071.37615219,102.3596880222757,215.87233553627874,2.1089585139151676,111,0.7065621674171736,27.5,0.1908238176257631,68,Time Limit,-1181.3319321898941,-48.390556841590914,0.0
117,117,heuristic,120,208106.13183613264,12941809.065119281,84.76547364441993,194.89120291798673,2.2991814301130415,83,1.0211220224751036,23.5,0.19811161578171407,63,Time Limit,-1369.8440559390367,-93.77550694243465,0.0
118,118,heuristic,120,1084221.2540236828,24630397.768778853,30.196074515253503,211.46438171307608,7.003042120798025,96,0.7310645349260668,28.5,0.1708592624753608,110,Time Limit,-1513.4993366424835,-62.640969092189955,0.0
119,119,heuristic,120,1247537.1362163944,33612577.65267468,142.36433198977284,457.94440768748706,3.216707452540745,110,0.9597986176496786,35.0,0.1717811838901799,104,Time Limit,-1425.4553763462623,-58.22565053371032,0.0
120,120,heuristic,120,909992.3054677518,42855670.3710904,45.29701145182492,115.70974281678458,2.5544674826913525,99,0.9267925700915609,19.5,0.20167038070599932,61,Time Limit,-1215.015310303762,-52.85955644916589,0.0
121,121,heuristic,120,1428468.0561894574,36590946.03612109,19.66418656093591,182.20353943325273,9.26575522809629,107,1.1150239762376017,33.0,0.1751468965034055,90,Time Limit,-1346.734933416239,-57.26047245373963,0.0
122,122,heuristic,120,1416485.3378015417,40108294.59004987,145.08964006128397,353.93736539898555,2.4394392683687616,110,0.648648475104484,31.0,0.17509549311600808,90,Time Limit,-1336.6941411311211,-54.97184083704595,0.0
123,123,heuristic,120,159965.99923202745,7479423.321301997,179.53617769459927,139.402832229128,0.7764609563330447,68,0.5789093237555302,31.5,0.17213252910524607,102,Time Limit,-1671.9699428642966,-93.64682760487628,0.0
124,124,heuristic,120,323691.8978094179,41266617.897117704,92.74293079861205,204.29379892053944,2.202796452100011,90,0.6996098385424057,20.5,0.20167038070599932,61,Time Limit,-1324.596571375752,-62.64966331558761,0.0
125,125,heuristic,120,1156608.0512237956,46428741.248581566,90.27262944579583,171.56730409697732,1.900546213733531,102,1.4523081816073375,24.5,0.18277366695761083,76,Time Limit,-1307.9686456330996,-51.2790878936625,0.0
126,126,heuristic,120,559211.3683511341,13896743.820357451,237.7783168265995,338.3331805441593,1.4228933279517229,80,0.759359193566028,25.0,0.18059413271687755,79,Time Limit,-1379.7144430141875,-72.99403345482706,0.0
127,127,heuristic,120,751856.3691015267,28062348.79870495,35.98008058045725,122.57897308897421,3.406856547051581,102,1.026341257059938,24.5,0.19211783049142236,67,Time Limit,-1296.3583838863806,-61.77375345308475,0.0
128,128,heuristic,120,2871372.3731688885,115727938.52899526,25.45873217856474,362.095016191198,14.22282200274167,117,1.7745050367098885,24.0,0.1945274403190623,61,Time Limit,-1023.1958342718806,-32.75976808587345,0.0
