episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40,oracle_refresh_requests,cadence_refreshes,event_refreshes,cache_hits,llm_calls,scenario_id,scenario_label
0,0,boardroom,120,15640.283409216603,11825870.660351824,104.43136056410009,118.55758434987017,1.1352680239869075,63,0.7545852694965045,18.5,0.3340443664006449,49,Time Limit,-1532.1661536481467,-331.36380574866723,0.0,0,0,0,0,0,boardroom,Boardroom Baseline
0,0,oracle_v1,120,17069.773732590947,46669689.637480564,133.28382003475053,151.99339853157383,1.140373966562072,62,0.7545852694965045,18.5,0.3389484390944784,49,Time Limit,-1549.6827390185188,-261.4390122456436,0.0,40,11,28,4,36,oracle_v1,Oracle v1
0,0,oracle_v3,120,16667.631538091347,31552449.74438421,115.13557502192035,131.60591397177703,1.1430516931601804,65,0.7545852694965045,18.5,0.3410039614939363,49,Time Limit,-1528.664521383026,-292.33762667460354,0.0,39,11,27,1,38,oracle_v3,Oracle v3
