scenario_id,scenario_label,policy,month,reward_mean,reward_std,rule40_mean,rule40_std,n,reward_ci95,rule40_ci95
boardroom,Boardroom Baseline,boardroom,115,-18.978896188920544,0.0,-2659.0639088216526,0.0,1,0.0,0.0
boardroom,Boardroom Baseline,boardroom,116,-28.98154781987411,0.0,-3057.403033689013,0.0,1,0.0,0.0
boardroom,Boardroom Baseline,boardroom,117,-18.981584498798508,0.0,-3051.797562386856,0.0,1,0.0,0.0
boardroom,Boardroom Baseline,boardroom,118,-28.984314183243136,0.0,-3598.2251454461148,0.0,1,0.0,0.0
boardroom,Boardroom Baseline,boardroom,119,-18.984359716590784,0.0,-3594.828150684799,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,0,-6.923129878387716,0.0,-46.688894105769556,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,1,-6.898906391715401,0.0,-52.766098962323355,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,2,-6.877772487748173,0.0,-55.34596307296199,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,3,-6.833676538420065,0.0,-24.76835197611029,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,4,-6.784178103970042,0.0,-20.836931734567827,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,5,-6.768504836930098,0.0,-43.36527751740939,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,6,-6.720844795226493,0.0,-17.81365549584676,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,7,-6.6842071315699805,0.0,-26.521762389589657,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,8,-6.661830057240518,0.0,-32.302482557218724,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,9,-6.623400298656263,0.0,-26.129354045577657,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,10,-6.596433616413052,0.0,-30.196357964494744,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,11,-6.5754561461042,0.0,-32.19740784563007,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,12,-6.5522600301262734,0.0,-31.78105826653586,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,13,-6.52786896555127,0.0,-31.567551780851637,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,14,-6.471340552980719,0.0,-22.597424798175012,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,15,-6.425223853087793,0.0,-24.46524436776501,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,16,-6.399748674729373,0.0,-28.680605232477284,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,17,-6.377521366604437,0.0,-29.512597660690318,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,18,-6.337657806756521,0.0,-26.020322687243333,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,19,-6.302445699494491,0.0,-26.61813006581377,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,20,-6.24957691278101,0.0,-22.963605997493715,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,21,-6.23190591258676,0.0,-28.52682839310704,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,22,-6.211069300323291,0.0,-28.367274696460015,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,23,-6.1785915791310595,0.0,-26.708427946799965,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,24,-6.161712682697985,0.0,-29.10389537289731,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,25,-6.145075612651896,0.0,-27.941973098731264,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,26,-6.129486189924849,0.0,-28.48620016489904,0.0,1,0.0,0.0
