episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40
133,133,random,30,173313.75945069786,-14346.00855160362,214.22367012897016,1681.516751942471,7.849350872058811,26,6.822750000000003,8.0,1.0,0,Bankruptcy,-246.96190854870503,-124.86925126273071,0.0
134,134,random,29,237232.06788672792,-8422.863518829749,392.00661141330244,2867.793876578693,7.315677320439644,31,6.2578812500000005,8.0,1.0,0,Bankruptcy,-218.9274384751691,-116.30156203094757,0.0
135,135,random,120,481268.72723994544,2631384.8914827397,24.769772330535183,144.45067327820948,5.831731973577185,105,0.9591698041338874,25.5,0.027893052161130714,99,Time Limit,-1523.7255844087913,-90.21603304051862,0.0
136,136,random,37,270966.760806157,-10975.78240162757,134.93575316768693,2012.1615834798001,14.911997274578912,35,3.663258200000001,10.0,0.5230752416139146,18,Bankruptcy,-322.07557286287425,-114.12301949320384,0.0
137,137,random,120,967906.4961289188,12671994.105192516,23.131307127031228,234.61412854604959,10.142709500055865,125,2.1794746733363155,14.5,0.2782496925764272,31,Time Limit,-1076.7296524495944,-78.98606640774136,0.0
138,138,random,66,392457.1765117753,-161058.2729818946,150.26449336610384,644.9406255485752,4.2920360698734354,68,2.5071196031999974,12.0,0.4740254055565579,20,Bankruptcy,-657.7177466881216,-98.31091176878682,0.0
139,139,random,120,983307.3348710743,17063742.830173735,13.765219574603147,187.8897432700064,13.64960015724437,96,0.9658065001767266,21.0,0.06514840300721292,65,Time Limit,-1271.874773171015,-78.3119900006511,0.0
140,140,random,25,196092.30667962914,-23047.97451465935,86.06080771904507,2856.7132990597142,33.194126046152945,33,7.915000000000004,11.0,0.951,6,Bankruptcy,-191.85289639160624,-122.81404374667028,0.0
141,141,random,55,426354.7487399971,-33378.11669229326,193.5340384898246,976.6607601879948,5.046454710546147,59,3.5139318399999993,13.5,0.5230752416139146,18,Bankruptcy,-509.3193504605885,-99.99428641916707,0.0
142,142,random,86,358638.92767408193,-102228.64477802708,64.98814961600876,185.4926665172693,2.854253700301943,82,1.2135816668644768,14.5,0.4092700320890538,23,Bankruptcy,-903.2084804960668,-97.4586674202817,0.0
143,143,random,120,1027111.5473677045,2258861.4576760205,10.844875383316092,179.71600392482117,16.571513970672157,127,1.2685030862842053,25.5,0.03020062885838502,94,Time Limit,-1382.5865075602808,-98.67178042734875,0.0
144,144,random,82,626434.6461056942,-44445.61044199695,58.40954038841565,573.8734573540654,9.824995258272596,82,1.282996840945336,17.0,0.12258047562878988,49,Bankruptcy,-982.1630905031568,-93.34321572211813,0.0
145,145,random,41,307001.8174553508,-5784.351821221237,106.63510888900196,817.0315132506729,7.66193725277791,46,3.365904000000004,11.0,0.37131620396037107,25,Bankruptcy,-417.2918740093431,-106.11532419447865,0.0
146,146,random,46,367436.4640718859,-13993.734327971237,105.63530751193274,797.9508746088007,7.5538273462086805,48,3.8278780107812467,5.0,1.0,0,Bankruptcy,-390.849017166539,-101.42065952356839,0.0
147,147,random,83,566796.3465023193,-17654.284827552852,287.1010442492681,594.4017214765065,2.0703572257314136,83,1.0625402641846766,16.0,0.139644817762111,46,Bankruptcy,-984.8567335790531,-92.97981616014513,0.0
148,148,random,90,298087.9837048455,-315426.26726892835,27.991135869415924,159.12636477516804,5.684884154666799,79,3.149246022357877,8.0,1.0,0,Bankruptcy,-849.9504263160624,-101.79786777949644,0.0
149,149,random,72,481592.80342433153,-6603.773549705977,172.18577566809196,395.7781382965279,2.2985530411027457,71,1.204738707415041,13.5,0.09540607577117888,55,Bankruptcy,-871.8995161768588,-100.21546260895389,0.0
150,150,random,39,221464.49276787532,-30115.91478968819,133.62963783652637,1418.3553749426417,10.614077819156881,35,5.709331875,8.0,0.30614924385199693,29,Bankruptcy,-432.6969688634994,-106.64508460370257,0.0
151,151,random,106,689434.5932313546,-59915.239254442626,16.288338243694543,268.5908172306422,16.48976176772469,96,1.2779854251773985,23.5,0.037933592129987044,83,Bankruptcy,-1312.7647015272203,-93.7157853351831,0.0
152,152,random,120,891301.1885461279,31097654.832803763,47.79469304999503,225.81655441392846,4.724720256655188,111,1.5108776537864543,18.5,0.1525704351934748,44,Time Limit,-1104.6836654722094,-65.43848028802158,0.0
153,153,random,56,384331.0186895224,-15440.034166019352,1378.3296580080655,655.7890078830519,0.4757853130946809,57,1.8909090488799984,13.0,0.5774240904309303,16,Bankruptcy,-522.2082376343932,-98.29378655443645,0.0
154,154,random,50,335664.346081122,-50386.18481308158,186.19128633523727,909.631049882281,4.885465199722026,51,2.348081654971248,11.0,0.5774240904309303,16,Bankruptcy,-501.89663308723783,-99.96430811485656,0.0
155,155,random,61,471561.5454820119,-5445.035171368916,19.525273946266115,334.64791951797656,17.139217633459758,60,4.902800000000012,10.0,0.6376444215301168,14,Bankruptcy,-497.7632699862371,-101.21434486534567,0.0
156,156,random,62,509322.66407294176,-40428.2617838959,40.50642747567724,717.5941711415028,17.71556308125159,71,4.463007294374994,7.0,1.0,0,Bankruptcy,-516.0586237448405,-99.36407998230979,0.0
157,157,random,120,1107685.2742914418,8164760.543980956,21.078255974100678,343.99770311384844,16.320026834123567,129,1.1719486169971243,28.0,0.03387667173108399,88,Time Limit,-1367.9103483792458,-81.61137824061329,0.0
158,158,random,120,1054010.2374248947,19610491.448227465,14.413347926978876,154.6371265087927,10.728744445233522,112,0.8361283204038675,17.5,0.1668924489678391,42,Time Limit,-1063.7228612140236,-75.58974787078857,0.0
159,159,random,90,526601.6675911855,-121594.24685264006,853.7955066323327,226.12946602133007,0.26485202166648025,92,0.8912154422497685,18.0,0.20983725476933085,37,Bankruptcy,-924.2472828002495,-93.58872093301851,0.0
160,160,random,32,246078.64114499913,-40960.90887580233,850.5787643621928,3961.6436447269193,4.6575858823580685,35,8.447500000000016,6.0,1.0,0,Bankruptcy,-249.16197953861345,-114.06640854709732,0.0
161,161,random,94,518297.3491520373,-212804.90188998939,66.16957366335676,217.6439825107941,3.289185201918877,94,0.9430456586686264,15.0,0.2782496925764272,31,Bankruptcy,-911.3785606595358,-102.12858315108616,0.0
162,162,random,50,370792.0887787321,-87214.02026690263,89.55742405573018,515.5364267561254,5.756490120074413,55,2.0085519966079977,13.0,0.23034598866407852,35,Bankruptcy,-536.3240554962306,-105.73496998682985,0.0
163,163,random,34,230840.27660223222,-12078.415174825524,89.45084490377153,1089.988282461322,12.185332443018261,40,2.1110063360000004,12.5,0.606762200453611,15,Bankruptcy,-336.5334268063209,-108.00885632532733,0.0
164,164,random,96,468464.96686979284,-210250.85557960765,59.51181473288022,303.3894293929205,5.097969718360783,98,0.9775002393340798,17.0,0.2198286892308746,36,Bankruptcy,-1044.9894685352965,-97.98259833428993,0.0
165,165,random,85,374351.9825650761,-87305.1640809296,48.959278489218136,98.14913077535577,2.0047095015293226,86,1.2239606322188452,15.0,0.24141683017271423,34,Bankruptcy,-983.3197012100647,-92.56210407059855,0.0
166,166,random,62,412435.41466399207,-29829.487565003335,84.5204775745889,988.3522314425495,11.693642295978908,63,2.666916899674999,15.0,0.1668924489678391,42,Bankruptcy,-715.1120870263569,-99.14251332452167,0.0
167,167,random,120,1054066.7153237718,17474629.474451367,395.1193830983285,378.5222594104675,0.9579946608599288,115,0.9945657695435948,24.5,0.08805398338348894,57,Time Limit,-1217.1425978528207,-75.6668762386382,0.0
168,168,random,83,362620.78314355016,-150839.5806689667,37.05753086642441,245.45898133249239,6.623727366436277,79,0.8773951113788226,15.5,0.182761716307855,40,Bankruptcy,-922.9766707365995,-94.28527776375059,0.0
169,169,random,65,557037.0943937844,-53208.47721885436,88.97737122649546,726.8373553307382,8.16878882025571,78,1.8264829081599987,14.0,0.29184178165939706,30,Bankruptcy,-639.3666101117308,-97.08096211165466,0.0
170,170,random,41,316829.34652592655,-41021.58422044403,77.305151231313,1244.5745567003482,16.0995035502398,48,5.8947296875,6.0,1.0,0,Bankruptcy,-318.9306022840242,-101.74805038557544,0.0
171,171,random,44,308001.03443635226,-18491.226373045647,1741.2164656778773,1222.7879535813906,0.702260734196161,46,5.3807307343749935,9.0,1.0,0,Bankruptcy,-405.25294464123806,-103.13399909858778,0.0
172,172,random,120,955156.4225198181,16768523.444066204,9.885358057509848,173.43467996196367,17.5446027299139,101,2.4428982518656004,17.5,0.08141872000359876,59,Time Limit,-1191.1060233850426,-77.72678315722854,0.0
173,173,random,88,520467.2245858064,-30450.792174930684,36.48225934459598,198.7664611475177,5.44830459292704,72,2.0700947575295983,20.0,0.3537503937623525,26,Bankruptcy,-913.1549442144875,-93.66443620494233,0.0
174,174,random,90,384351.6164336084,-32549.13573399186,41.00983679152045,108.77025743676317,2.652296764547316,76,0.7879927338863096,17.0,0.09540607577117888,55,Bankruptcy,-1007.9258594417249,-95.01854244178631,0.0
175,175,random,40,355478.9746560503,-36641.51501900138,159.2069811218627,2302.1224143169984,14.45993384269294,45,8.645000000000008,6.0,1.0,0,Bankruptcy,-337.5152629940027,-105.47934799053535,0.0
176,176,random,29,247568.49241452847,-48111.2198579649,359.4315833596666,1985.3041736758544,5.523454992794142,35,7.1211250000000055,8.0,0.951,6,Bankruptcy,-243.93534962925247,-115.00011630427483,0.0
177,177,random,120,1279471.9376300322,24748390.135576855,32.279188720570325,190.8330206743953,5.911952197013692,122,4.472341558374992,10.0,0.7783053187499998,10,Time Limit,-890.6919177300136,-74.65343322024883,0.0
178,178,random,63,513507.2553696698,-42683.9309669201,183.28406531771557,616.3853566701664,3.363005701568694,69,1.8012872216191984,11.5,0.5230752416139146,18,Bankruptcy,-537.890095736255,-105.6519923974042,0.0
179,179,random,37,330036.30053865444,-69371.02154825238,386.0495508609485,2237.6725571605098,5.796335087478185,46,4.014148000000001,10.0,0.7783053187499998,10,Bankruptcy,-320.02134224551986,-107.70913025044528,0.0
180,180,random,86,581894.7068976258,-82419.72260688758,18.13284299316391,234.75994541254246,12.946670607639799,87,0.6908134106830851,19.0,0.12258047562878988,49,Bankruptcy,-980.5138551931487,-95.06005358718559,0.0
181,181,random,120,382623.8509705426,3287779.283385891,16.418738339862365,52.354761060981915,3.1887201060919517,121,0.609871055245292,21.0,0.10794993529223372,52,Time Limit,-1291.5642900463972,-91.68811297717299,0.0
182,182,random,32,259249.02588085385,-29254.640852412937,116.01340896299345,2068.797642545681,17.83240110809602,34,4.624444734375,8.0,1.0,0,Bankruptcy,-246.54649752733155,-114.81645703307063,0.0
183,183,random,120,774542.8572414054,3817003.5026364205,16.282983945170976,134.03840278466706,8.231808324322438,108,1.0378316518580202,24.0,0.03703691252348769,84,Time Limit,-1374.604665793832,-89.67414054410253,0.0
184,184,random,79,692292.8666527707,-9273.766187977511,22.64630247626727,237.78905531486328,10.500127142788982,87,1.1958345796216423,16.5,0.1668924489678391,42,Bankruptcy,-864.4098506633628,-97.1327271819277,0.0
185,185,random,64,475443.42150961026,-57582.06173933711,102.22775531376676,855.7411923732717,8.370928127559415,65,3.283801600000002,16.0,0.2003453920308643,38,Bankruptcy,-670.765494333396,-98.59073075051622,0.0
186,186,random,101,760670.846524129,-10298.51861117594,69.22393142559812,250.91797596870595,3.6247287722800396,108,1.3721425082625238,20.5,0.10355243852762203,53,Bankruptcy,-1069.625837534296,-103.99834877075888,0.0
187,187,random,120,908355.9054467978,13577876.726811962,10.920804095876134,175.5960893712723,16.07904398153064,103,3.272954122466177,6.0,1.0,0,Time Limit,-905.813783768438,-84.56086158148238,0.0
188,188,random,120,485060.8251165629,5610224.999974925,182.7143229434741,260.93101398375956,1.4280818809398057,113,0.8559009199324523,22.5,0.024489568797594063,110,Time Limit,-1575.827788173162,-84.7104043498115,0.0
189,189,random,120,761044.2872420527,-23467.703555170796,35.76331555890196,163.15303023056043,4.5620219401036355,122,1.3598727593160762,22.0,0.17462363049246224,41,Bankruptcy,-1151.976416305217,-92.84539461169801,0.0
190,190,random,120,963632.4515240034,4218110.780822323,8.984127031646283,235.33688771269576,26.19474178000039,125,1.2154149318075351,15.5,0.23034598866407852,35,Time Limit,-1029.8556489929151,-91.61124745223582,0.0
191,191,random,28,226139.28657886424,-23754.666556898155,124.23425131031583,1982.0304734145982,15.953977687391752,33,4.682960000000006,10.0,1.0,4,Bankruptcy,-231.04107550059598,-115.93472526968951,0.0
192,192,random,54,404956.15081330156,-40619.70524500171,267.5185045016435,801.6158352957048,2.99648742724928,58,2.93201408,14.5,0.2653372079476058,32,Bankruptcy,-544.373198285005,-101.14474070960435,0.0
193,193,random,62,455469.186089102,-23345.452252401854,163.2421377321351,632.3877318698691,3.8739245923595873,68,1.825570734527999,13.0,0.6376444215301168,14,Bankruptcy,-544.9692242313596,-100.54679155981465,0.0
194,194,random,72,513975.06601199275,-34566.814942516736,35.82208960814247,523.5083374158552,14.614120592698761,68,1.2050969619251217,17.5,0.5495528859093838,17,Bankruptcy,-621.9178809838903,-99.10609734622398,0.0
195,195,random,29,239064.8723786152,-3384.886292015959,137.61049192394472,1876.377932109499,13.63542783602972,36,5.6480849999999965,5.0,1.0,0,Bankruptcy,-263.72812036572833,-113.43063348753482,0.0
196,196,random,91,565861.4258357515,-174694.36334271543,28.45718088849314,235.231915451413,8.266170720604677,97,0.9334669944338735,19.5,0.11745145184735038,50,Bankruptcy,-1020.1256755586537,-93.69302152045026,0.0
197,197,random,120,863123.0234902356,11881281.068939684,25.650329088780538,106.00874428964927,4.132841489975952,112,0.9475291291607737,18.5,0.06074643371400965,67,Time Limit,-1366.30599253113,-79.147253824267,0.0
198,198,random,106,501365.8401639775,-264449.5110066396,29.672046459434988,154.10133487086804,5.193485224604977,103,0.7931696683372359,16.5,0.2530703475502255,33,Bankruptcy,-1048.6753012870395,-95.61148493508901,0.0
199,199,random,120,1236072.2083183848,11277805.4305593,6.806541603565833,93.30774787143096,13.70854000547776,127,1.1012514310564072,29.0,0.045680415796637494,76,Time Limit,-1297.034206598672,-77.44783412639363,0.0
