scenario_id,scenario_label,policy,episode,seed,steps,cause,total_reward,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,avg_rule_40,pct_above_40,shock_count,recovered_shock_count,recovered_shock_rate_pct,mean_recovery_time_months,median_recovery_time_months,post_shock_avg_rule40_25_60,oracle_refresh_requests,cadence_refreshes,event_refreshes,cache_hits,llm_calls
oracle_v1,Oracle v1,oracle_v1,34,34,120,Time Limit,-1348.633931845285,5515543.877103525,173559801.52198005,612.1782165203699,1305.0262125688268,2.1317749919077738,85,0.875641270424999,23.5,0.4543700404128497,79,-28.32626857276329,0.0,3,3,100.0,2.6666666666666665,1.0,-29.79802131808761,36,23,12,5,31
oracle_v1,Oracle v1,oracle_v1,35,35,120,Time Limit,-1642.042318859419,317801.50845140713,19554832.98447225,84.38889442947774,401.3441440896127,4.755888162808065,76,0.6537287545935437,43.5,0.32888405424632844,93,-77.07527490957803,0.0,3,2,66.66666666666666,3.0,3.0,-51.81799992737594,42,23,18,3,39
oracle_v1,Oracle v1,oracle_v1,36,36,120,Time Limit,-1128.494034943231,5779141.893339061,229889706.95948708,694.5655481256895,267.3886501228148,0.38497252108799934,75,0.8231743817098863,23.0,0.483591771799754,40,-23.067998717940345,0.0,3,3,100.0,1.0,1.0,-23.598352083961295,39,23,15,2,37
oracle_v1,Oracle v1,oracle_v1,37,37,120,Time Limit,-1460.9546499869655,3447425.6935684546,86772223.2495775,104.03843079204347,708.8841429298437,6.813675845868842,100,0.914938958481565,25.0,0.42014362106975356,109,-44.0870210922591,0.0,3,3,100.0,7.0,7.0,-45.95415123953476,37,23,13,3,34
oracle_v1,Oracle v1,oracle_v1,38,38,120,Time Limit,-1490.0985251199766,1920035.2638089417,82684039.89378464,324.40302761636485,696.4006866689737,2.146714510607246,72,1.5311363444572166,34.5,0.38685843297210887,78,-39.259870261487386,0.0,3,2,66.66666666666666,22.0,22.0,-39.18751524991475,37,23,13,5,32
oracle_v1,Oracle v1,oracle_v1,39,39,120,Time Limit,-1807.807145861528,25797.702732285226,2748204.32876958,120.08698050588761,202.8202922493492,1.6889448914023226,56,0.9702126016660926,27.5,0.3122756216174745,85,-382.37274648547174,0.0,3,1,33.33333333333333,4.0,4.0,-52.355224169719385,53,23,29,6,47
oracle_v1,Oracle v1,oracle_v1,40,40,120,Time Limit,-1560.4234483991345,3390092.693097977,143668737.92936367,3004.110195835558,1513.92786015857,0.5039521726790347,76,0.840201805183445,27.5,0.4366627304410365,96,-30.78948177614456,0.0,3,3,100.0,5.0,7.0,-33.04441661736377,41,23,17,5,36
oracle_v1,Oracle v1,oracle_v1,41,41,120,Time Limit,-1622.4520388838075,1427928.187385728,90873302.75096585,1247.1952230164002,2299.776493666239,1.8439587092902117,61,1.2477045962302062,33.0,0.370106099926161,65,-35.00123240863205,0.0,3,2,66.66666666666666,1.0,1.0,-30.64666409659416,36,23,12,6,30
oracle_v1,Oracle v1,oracle_v1,42,42,120,Time Limit,-1692.882547212336,610316.7493649505,83746988.21517846,298.2739313327503,501.63109573520904,1.681779877623956,58,1.2691042381897464,21.5,0.33456466798439105,92,-40.50226903218219,0.0,3,3,100.0,6.666666666666667,2.0,-31.647773563201277,40,23,16,5,35
oracle_v1,Oracle v1,oracle_v1,43,43,120,Time Limit,-1412.4464542159433,3014245.1136178155,116152675.33061239,328.04204436848346,676.5309261359045,2.0623299291964234,79,0.8710199339320741,30.5,0.4280520943581321,72,-35.8324098676297,0.0,3,3,100.0,2.0,2.0,-36.24811725489758,46,23,22,3,43
oracle_v1,Oracle v1,oracle_v1,44,44,120,Time Limit,-1773.737912222698,265089.63425535284,47277534.30600048,796.13857040158,424.45603975077177,0.5331434194133718,62,1.0995691423159972,39.0,0.32661136591302925,88,-60.88376614652796,0.0,3,1,33.33333333333333,4.0,4.0,-34.639524731050884,45,23,21,1,44
oracle_v1,Oracle v1,oracle_v1,45,45,120,Time Limit,-1431.2129723286848,393935.33421608596,99770090.4086718,131.23433180247997,164.69341680057838,1.2549567978024034,65,0.8949592497310751,22.5,0.36178697067016635,43,-41.585946640734996,0.0,3,2,66.66666666666666,9.0,9.0,-25.984871558023883,38,23,14,4,34
oracle_v1,Oracle v1,oracle_v1,46,46,120,Time Limit,-1323.8335931755917,6177141.456975144,158991803.15922126,326.84989363660407,1110.2244559151645,3.3967410653329644,100,0.7358808442541658,32.5,0.45784477129358403,96,-33.30037147647976,0.0,3,3,100.0,1.0,1.0,-38.76495386661934,41,23,17,4,37
oracle_v1,Oracle v1,oracle_v1,47,47,120,Time Limit,-1508.859909349393,249359.7347374468,21753857.063015908,227.51197951534644,467.88519208377846,2.0565299158333685,73,0.992629752524676,33.0,0.32633302749696824,68,-82.78129524317795,0.0,3,2,66.66666666666666,1.5,1.5,-42.364825092187836,36,23,12,4,32
oracle_v1,Oracle v1,oracle_v1,48,48,120,Time Limit,-1219.419912266698,5692019.352620415,180997050.69960496,443.01251800825906,740.8975832459403,1.6724077833668072,82,2.1407421227520036,17.5,0.4587845668879848,78,-28.212441427940753,0.0,3,3,100.0,7.333333333333333,6.0,-30.10159816908771,35,23,11,5,30
oracle_v1,Oracle v1,oracle_v1,49,49,120,Time Limit,-1386.063218084044,4190141.5762840295,131496356.75406966,776.6214870116448,865.8954812387441,1.114951743829051,79,1.128471412193194,22.0,0.4384957556573723,72,-32.5230026874923,0.0,3,3,100.0,7.666666666666667,6.0,-34.01378935167184,34,23,10,3,31
oracle_v3,Oracle v3,oracle_v3,0,0,120,Time Limit,-1548.630701324632,16852.409670841043,47673629.38761034,133.28382003475053,151.28110171654194,1.1350297558780882,62,0.7545852694965045,18.5,0.3339921785454509,49,-263.25129167656775,0.0,3,1,33.33333333333333,3.0,3.0,-31.24819293025338,48,23,24,4,44
oracle_v3,Oracle v3,oracle_v3,1,1,120,Time Limit,-1506.4656354212468,1205930.6882076173,72773404.55517884,597.8842665882717,1184.7935645196148,1.9816436570248699,71,1.2136125553903807,24.5,0.3577889233810815,74,-41.36306894107291,0.0,3,2,66.66666666666666,4.5,4.5,-33.2335126247078,39,23,15,3,36
oracle_v3,Oracle v3,oracle_v3,2,2,120,Time Limit,-1622.248416372173,1867913.511614837,90562476.04155481,383.57197161431776,989.3100072174908,2.5792030712093936,67,1.767365396068711,34.0,0.3863962431689736,93,-35.67535101598329,0.0,3,3,100.0,6.666666666666667,7.0,-33.97396698797192,35,23,11,1,34
oracle_v3,Oracle v3,oracle_v3,3,3,120,Time Limit,-1760.3943722326394,287370.09036183887,45040661.21175772,129.71589608096184,367.0864819390742,2.8299267324180386,65,0.5561222371462791,29.5,0.3138501402273538,102,-59.058233372711506,0.0,3,2,66.66666666666666,1.5,1.5,-40.96633002079479,49,23,25,6,43
oracle_v3,Oracle v3,oracle_v3,4,4,120,Time Limit,-1164.1852130333782,9572682.650762625,261280055.04387185,519.3837012064148,594.4188990533022,1.1444696814177977,90,1.0229757167841267,24.5,0.48212874477089507,72,-23.31244451959711,0.0,3,3,100.0,21.333333333333332,3.0,-26.326117491557127,39,23,15,3,36
oracle_v3,Oracle v3,oracle_v3,5,5,120,Time Limit,-1621.8355565508987,633423.7190511845,59006140.858896375,191.7229192981879,392.5665379164565,2.0475722952345374,68,0.848352504862432,38.0,0.32435354749989204,91,-46.20665775669415,0.0,3,2,66.66666666666666,2.0,2.0,-37.983314124189754,39,23,15,4,35
oracle_v3,Oracle v3,oracle_v3,6,6,120,Time Limit,-1757.7780696795585,35241.59733926298,41302357.4775917,49.442764392118264,105.9416876558496,2.142713680320389,59,1.1097674951210392,23.0,0.3129201007617127,79,-158.9743824592012,0.0,3,2,66.66666666666666,2.0,2.0,-32.97455348572416,48,23,24,4,44
oracle_v3,Oracle v3,oracle_v3,7,7,120,Time Limit,-1446.9165146285166,2857601.265983606,84644399.40018427,899.0205585635058,800.6209294177539,0.8905479655515564,94,1.1294695404185615,21.0,0.41157982143176897,96,-43.417679394861395,0.0,3,3,100.0,2.0,2.0,-44.70531402586042,36,23,12,2,34
oracle_v3,Oracle v3,oracle_v3,8,8,120,Time Limit,-1560.6412283730597,262723.92295321845,26843894.706411533,72.35945613984788,320.6212344710664,4.430951413612164,79,0.8015706223358455,38.0,0.3113203140499654,67,-73.73275379078044,0.0,3,2,66.66666666666666,1.5,1.5,-44.31656488527332,43,23,19,5,38
oracle_v3,Oracle v3,oracle_v3,9,9,120,Time Limit,-1593.7318115660064,363122.26924332714,27338064.739583693,79.72862298228262,82.82824572054086,1.038877163837974,79,0.4747429450578612,30.5,0.3121542150619107,99,-68.32262955600885,0.0,3,2,66.66666666666666,1.0,1.0,-49.33512786000252,40,23,16,4,36
oracle_v3,Oracle v3,oracle_v3,10,10,120,Time Limit,-1504.9690270743838,2477682.4690741017,89417793.81984156,423.2054048915021,897.12570440841,2.119835177054054,80,0.5252789947049405,25.5,0.4078078491464793,89,-40.50041594172444,0.0,3,3,100.0,3.6666666666666665,3.0,-42.58806453896348,40,23,16,4,36
oracle_v3,Oracle v3,oracle_v3,11,11,120,Time Limit,-1532.0863914970378,293451.3628882439,6618973.440158106,27.648858635822094,115.62451234478144,4.181890973068137,60,1.0718186604036979,40.5,0.3142983280906197,82,-87.96075162494677,0.0,3,2,66.66666666666666,4.0,4.0,-64.53013210375005,39,23,15,2,37
oracle_v3,Oracle v3,oracle_v3,12,12,120,Time Limit,-1298.2873568347854,1706757.8516668698,197984944.2714765,134.55287407466304,164.16032837748497,1.220043269283069,72,0.8370862531538332,17.5,0.4406986328109598,38,-24.790968875331252,0.0,3,3,100.0,1.0,1.0,-23.770871914788827,40,23,16,2,38
oracle_v3,Oracle v3,oracle_v3,13,13,120,Time Limit,-1515.2889779052316,3037709.8967513153,111033195.90833446,376.93607812266,619.3743774665526,1.6431814660760597,83,1.2948641784715105,20.0,0.4213026439445347,94,-35.28000575689312,0.0,3,3,100.0,4.333333333333333,1.0,-37.50128905389057,31,23,7,1,30
oracle_v3,Oracle v3,oracle_v3,14,14,120,Time Limit,-1676.8459203448772,874898.405165654,71662960.03815062,594.487574712971,649.9986224171074,1.0933762959317328,63,0.9258628301408492,37.5,0.3348853285521157,84,-41.01571798506021,0.0,3,2,66.66666666666666,3.0,3.0,-33.333268102993685,35,23,11,2,33
oracle_v3,Oracle v3,oracle_v3,15,15,120,Time Limit,-1321.0223184671843,3006230.138034032,132595487.78660224,120.68713423133751,255.47072812010254,2.1168016768913156,68,0.6834004654703412,20.5,0.42951899235233515,56,-33.57085446783734,0.0,3,2,66.66666666666666,1.5,1.5,-30.611379252195075,36,23,12,3,33
oracle_v3,Oracle v3,oracle_v3,16,16,120,Time Limit,-1262.8567192307655,8946883.729976915,249265606.81989065,610.6786777344155,617.8717862946231,1.0117788762281559,85,0.8825264085547955,25.0,0.4802500127997563,72,-25.093598754984477,0.0,3,3,100.0,2.6666666666666665,2.0,-26.231887304818,38,23,14,2,36
oracle_v3,Oracle v3,oracle_v3,17,17,120,Time Limit,-1640.9141690848649,2361551.4974676115,120323925.5274755,815.6543720871919,1294.0957819990304,1.5865737085274816,59,1.2721613529373095,30.5,0.4040892054106653,83,-30.248184107983413,0.0,3,2,66.66666666666666,11.5,11.5,-28.584154709907224,33,23,9,2,31
oracle_v3,Oracle v3,oracle_v3,18,18,120,Time Limit,-950.2779803275216,3798741.507065318,233353092.9586114,240.0783382502459,239.96650129767525,0.9995341647506154,89,2.7611349364520064,12.5,0.5836342315292161,20,-23.209267962210433,0.0,3,3,100.0,2.6666666666666665,1.0,-23.97032972440978,35,23,11,2,33
oracle_v3,Oracle v3,oracle_v3,19,19,120,Time Limit,-1328.115873122957,4923143.190054596,134738981.20719463,250.770460602841,696.072415981477,2.775735285201255,107,0.7610403163387518,27.0,0.4472053042217723,96,-36.423616554346054,0.0,3,3,100.0,3.3333333333333335,1.0,-42.48989461062644,38,23,14,1,37
oracle_v3,Oracle v3,oracle_v3,20,20,120,Time Limit,-1664.7691220473832,919959.5111360792,93523551.05795062,529.0779475269377,1004.1889548449963,1.8979981296496364,54,0.8374351579886019,33.0,0.3482759813808445,60,-33.47498379431563,0.0,3,2,66.66666666666666,7.0,7.0,-28.08731153721416,38,23,14,5,33
oracle_v3,Oracle v3,oracle_v3,21,21,120,Time Limit,-1616.1430159419554,392903.95038463414,68504512.8096972,118.55559741649527,247.77527484125406,2.0899500339136226,62,1.2423822757097605,20.0,0.3192414711855918,70,-47.702108887778955,0.0,3,2,66.66666666666666,1.0,1.0,-30.471920346335132,39,23,15,4,35
oracle_v3,Oracle v3,oracle_v3,22,22,120,Time Limit,-1324.2929073935563,6168819.192795413,185956926.5403257,361.5556872537597,593.4600317186605,1.6414069883020195,91,0.4567872688165678,24.5,0.4610215638068032,83,-27.551068426784436,0.0,3,3,100.0,24.0,11.0,-29.870948131382022,39,23,15,3,36
oracle_v3,Oracle v3,oracle_v3,23,23,120,Time Limit,-1595.8177999395514,1382949.0739439079,87398445.10497138,1784.5933696494706,1693.3206373409807,0.9488551656300183,65,1.2674115270222557,34.5,0.36759693437506075,80,-36.67153534664101,0.0,3,0,0.0,,,-31.693420558008768,35,23,11,3,32
oracle_v3,Oracle v3,oracle_v3,24,24,120,Time Limit,-1369.1601362071033,1764521.1773696684,117025195.4554421,156.1333010398679,220.61410703966172,1.4129856063398607,66,0.8577762752764508,25.5,0.4092327225018489,59,-32.78272149047012,0.0,3,3,100.0,2.6666666666666665,3.0,-33.11587335283747,42,23,18,5,37
oracle_v3,Oracle v3,oracle_v3,25,25,120,Time Limit,-1255.8904541984657,7561656.681160808,201074617.8322295,487.50502663198756,784.6191569613081,1.6094585985748386,101,1.1297404023500073,32.0,0.4698840414599664,88,-28.825523763362494,0.0,3,3,100.0,10.333333333333334,6.0,-31.543091177053682,45,23,21,3,42
oracle_v3,Oracle v3,oracle_v3,26,26,120,Time Limit,-1672.1641466758874,317508.1802338219,30128376.77855429,408.18153762443114,591.8428646961866,1.4499501083283748,68,0.697636653750688,39.0,0.31104078300115084,90,-66.31508923047585,0.8333333333333334,3,3,100.0,2.3333333333333335,1.0,-45.46529937115234,40,23,16,6,34
oracle_v3,Oracle v3,oracle_v3,27,27,120,Time Limit,-1456.8138446935432,850454.2271572228,33789594.385633186,131.9570980050519,260.1788998461934,1.9716931016187746,84,1.5943640386863236,27.0,0.32983354033500384,87,-57.470263998316824,0.0,3,3,100.0,2.0,1.0,-47.739474789705824,39,23,15,4,35
oracle_v3,Oracle v3,oracle_v3,28,28,120,Time Limit,-1376.1079404622583,6143770.107068361,181789941.925355,1156.8222271531756,1960.688139557489,1.6948914824903973,79,1.0479884761878644,20.5,0.46131958377093574,80,-28.417668705637848,0.0,3,3,100.0,3.3333333333333335,4.0,-33.08821336074753,34,23,10,4,30
oracle_v3,Oracle v3,oracle_v3,29,29,120,Time Limit,-1657.0488281115681,2011763.473483003,121781566.45306234,1093.5229833800136,1413.144161864743,1.2922857437315123,60,0.8073999283754971,33.5,0.3996952032457568,85,-30.30205826523029,0.0,3,2,66.66666666666666,1.5,1.5,-29.91139880323139,37,23,13,2,35
oracle_v3,Oracle v3,oracle_v3,30,30,120,Time Limit,-1568.7245216997514,872926.1741921005,35611281.71338578,27.530647338354044,65.02693849075156,2.3619836356030737,81,0.5815323057335864,29.5,0.33294050042519335,107,-58.162933693996486,0.0,3,1,33.33333333333333,1.0,1.0,-54.53912685805516,45,23,21,4,41
oracle_v3,Oracle v3,oracle_v3,31,31,120,Time Limit,-1325.192843169727,5528082.409547349,167796358.00664267,501.0470624803572,999.8872544744277,1.9955954826371758,86,1.86205256914445,15.5,0.45645493959325734,70,-29.361040149239248,0.0,3,3,100.0,13.666666666666666,9.0,-31.562391341938255,33,23,9,4,29
oracle_v3,Oracle v3,oracle_v3,32,32,120,Time Limit,-1667.2192518157865,250732.7079963939,9276541.330162201,301.477165609224,591.3206999365187,1.9614112357119315,65,0.8607362820771438,45.5,0.3177451518228084,78,-91.13467557044142,0.0,3,1,33.33333333333333,1.0,1.0,-54.94792910174835,45,23,21,7,38
oracle_v3,Oracle v3,oracle_v3,33,33,120,Time Limit,-1582.4186219033695,562344.8408144265,35662535.70644277,24.247707324307783,128.13606477067827,5.284461044373657,78,1.1751295759949456,25.0,0.3203791413107272,92,-60.384079892698665,0.0,3,3,100.0,7.0,7.0,-44.215631586920864,39,23,15,8,31
oracle_v3,Oracle v3,oracle_v3,34,34,120,Time Limit,-1347.299056725883,5545368.502384701,174784048.51371762,614.6833473861913,1305.0877596185978,2.1231871095389243,85,0.875641270424999,23.5,0.45471633566471986,79,-28.233649663188757,0.0,3,3,100.0,2.6666666666666665,1.0,-29.683181497630738,36,23,12,3,33
oracle_v3,Oracle v3,oracle_v3,35,35,120,Time Limit,-1631.5585677404636,307444.9864101422,20283322.00131489,82.6999549767239,398.98918464609244,4.824539321192967,76,0.6537287545935437,43.5,0.31076174175333277,93,-76.36317026877019,0.0,3,2,66.66666666666666,1.0,1.0,-51.98714660403586,42,23,18,3,39
oracle_v3,Oracle v3,oracle_v3,36,36,120,Time Limit,-1126.2335505358071,5843613.021725605,231934517.95827422,700.7252175143301,267.48205274131357,0.38172174492327793,75,0.8231743817098863,23.0,0.48416220207167276,40,-23.008372394582526,0.0,3,3,100.0,1.3333333333333333,1.0,-23.595625489167347,39,23,15,2,37
oracle_v3,Oracle v3,oracle_v3,37,37,120,Time Limit,-1448.9079667344076,3200003.767896367,78022463.00022727,80.82582979435878,578.8072081134984,7.161166295305961,104,0.914938958481565,25.0,0.41470266524754695,109,-46.466105494582024,0.0,3,3,100.0,10.333333333333334,7.0,-48.27910259142746,37,23,13,5,32
oracle_v3,Oracle v3,oracle_v3,38,38,120,Time Limit,-1490.3245134983213,1915962.5625368631,82504056.39668891,323.97080147798243,696.3191760663847,2.149326954434527,72,1.5311363444572166,34.5,0.38666579753637065,78,-39.28583026313128,0.0,3,2,66.66666666666666,22.0,22.0,-39.14912617292134,37,23,13,5,32
oracle_v3,Oracle v3,oracle_v3,39,39,120,Time Limit,-1797.987013217494,24707.985847273987,1438056.6245265263,108.92243129785722,183.38903852613848,1.6836664068271328,58,0.9702126016660926,27.5,0.3126120533951442,85,-412.2947074849397,0.0,3,1,33.33333333333333,4.0,4.0,-53.397268564573466,55,23,31,8,47
oracle_v3,Oracle v3,oracle_v3,40,40,120,Time Limit,-1559.818469731371,3401770.3459877,144197234.69575456,3011.9807621183418,1514.5839487651042,0.5028531283512878,76,0.840201805183445,27.5,0.4369016672380273,96,-30.745406037298803,0.0,3,3,100.0,5.0,7.0,-33.02621338899381,41,23,17,5,36
oracle_v3,Oracle v3,oracle_v3,41,41,120,Time Limit,-1609.8716197259528,1394581.812929906,88180695.10028233,1176.7660891540515,2184.7082891767614,1.8565357289886684,62,1.2477045962302062,33.0,0.36796177852200473,65,-35.73725172054508,0.0,3,2,66.66666666666666,1.0,1.0,-30.992721736659917,36,23,12,6,30
oracle_v3,Oracle v3,oracle_v3,42,42,120,Time Limit,-1692.184110115763,610423.3157516422,84419401.98664048,298.3152896355981,501.2486422130208,1.680264671734769,58,1.2691042381897464,21.5,0.33236022885849603,92,-40.348186135602674,0.0,3,3,100.0,6.666666666666667,2.0,-31.488794100978094,40,23,16,6,34
oracle_v3,Oracle v3,oracle_v3,43,43,120,Time Limit,-1406.6567963227528,2916605.2229581107,111158496.32588056,289.51268759389484,611.8970615567927,2.11354143627416,81,0.8710199339320741,30.5,0.42558680284691636,72,-36.82682866345424,0.0,3,3,100.0,4.0,2.0,-36.735896705655996,46,23,22,4,42
oracle_v3,Oracle v3,oracle_v3,44,44,120,Time Limit,-1769.2357766895545,240076.08156677434,47098140.328591205,747.4394935841442,399.7355151191602,0.534806520862761,63,1.0995691423159972,39.0,0.31205346359846226,88,-61.96212819839045,0.0,3,1,33.33333333333333,4.0,4.0,-34.542617691301245,45,23,21,1,44
oracle_v3,Oracle v3,oracle_v3,45,45,120,Time Limit,-1430.190740201385,388096.6809448309,100874670.75666533,130.05730396337586,163.88510082887842,1.2600991704012907,65,0.8949592497310751,22.5,0.3531944114209885,43,-41.351896592053684,0.0,3,3,100.0,6.333333333333333,1.0,-25.87965937808744,38,23,14,4,34
oracle_v3,Oracle v3,oracle_v3,46,46,120,Time Limit,-1324.4883256970202,6159608.246253394,158377008.2214393,326.08786245087936,1110.4290239867357,3.405306212996525,100,0.7358808442541658,32.5,0.45766369665722506,96,-33.37761338009903,0.0,3,3,100.0,12.333333333333334,1.0,-38.897619068899786,41,23,17,5,36
oracle_v3,Oracle v3,oracle_v3,47,47,120,Time Limit,-1495.3301608591573,206693.0336840548,20161056.759103622,165.30675733160572,398.3921592815674,2.4100173865390864,76,0.992629752524676,33.0,0.3114130848574964,68,-88.38418988008036,0.0,3,2,66.66666666666666,1.5,1.5,-42.471691649140396,36,23,12,3,33
oracle_v3,Oracle v3,oracle_v3,48,48,120,Time Limit,-1215.8639291625157,5778612.618845713,184199120.7342897,448.55696481259105,742.3938701475919,1.6550715480647304,82,2.1407421227520036,17.5,0.45969816548688797,78,-28.017113847813942,0.0,3,3,100.0,7.333333333333333,6.0,-29.94430078301177,35,23,11,6,29
oracle_v3,Oracle v3,oracle_v3,49,49,120,Time Limit,-1385.8385799183752,4196537.935827199,131686893.7659029,777.5609559700737,866.4202942950669,1.114279578524019,79,1.128471412193194,22.0,0.43860525551987023,72,-32.50806563100399,0.0,3,3,100.0,7.666666666666667,6.0,-33.98048044605504,34,23,10,3,31
oracle_v4,Oracle v4,oracle_v4,0,0,120,Time Limit,-1548.630701324632,16852.409670841043,47673629.38761034,133.28382003475053,151.28110171654194,1.1350297558780882,62,0.7545852694965045,18.5,0.3339921785454509,49,-263.25129167656775,0.0,3,1,33.33333333333333,3.0,3.0,-31.24819293025338,48,23,24,4,44
oracle_v4,Oracle v4,oracle_v4,1,1,120,Time Limit,-1506.4656354212468,1205930.6882076173,72773404.55517884,597.8842665882717,1184.7935645196148,1.9816436570248699,71,1.2136125553903807,24.5,0.3577889233810815,74,-41.36306894107291,0.0,3,2,66.66666666666666,4.5,4.5,-33.2335126247078,39,23,15,3,36
oracle_v4,Oracle v4,oracle_v4,2,2,120,Time Limit,-1622.248416372173,1867913.511614837,90562476.04155481,383.57197161431776,989.3100072174908,2.5792030712093936,67,1.767365396068711,34.0,0.3863962431689736,93,-35.67535101598329,0.0,3,3,100.0,6.666666666666667,7.0,-33.97396698797192,35,23,11,1,34
oracle_v4,Oracle v4,oracle_v4,3,3,120,Time Limit,-1760.3943722326394,287370.09036183887,45040661.21175772,129.71589608096184,367.0864819390742,2.8299267324180386,65,0.5561222371462791,29.5,0.3138501402273538,102,-59.058233372711506,0.0,3,2,66.66666666666666,1.5,1.5,-40.96633002079479,49,23,25,6,43
oracle_v4,Oracle v4,oracle_v4,4,4,120,Time Limit,-1164.1852130333782,9572682.650762625,261280055.04387185,519.3837012064148,594.4188990533022,1.1444696814177977,90,1.0229757167841267,24.5,0.48212874477089507,72,-23.31244451959711,0.0,3,3,100.0,21.333333333333332,3.0,-26.326117491557127,39,23,15,3,36
oracle_v4,Oracle v4,oracle_v4,5,5,120,Time Limit,-1621.8355565508987,633423.7190511845,59006140.858896375,191.7229192981879,392.5665379164565,2.0475722952345374,68,0.848352504862432,38.0,0.32435354749989204,91,-46.20665775669415,0.0,3,2,66.66666666666666,2.0,2.0,-37.983314124189754,39,23,15,4,35
oracle_v4,Oracle v4,oracle_v4,6,6,120,Time Limit,-1757.7780696795585,35241.59733926298,41302357.4775917,49.442764392118264,105.9416876558496,2.142713680320389,59,1.1097674951210392,23.0,0.3129201007617127,79,-158.9743824592012,0.0,3,2,66.66666666666666,2.0,2.0,-32.97455348572416,48,23,24,4,44
oracle_v4,Oracle v4,oracle_v4,7,7,120,Time Limit,-1446.9165146285166,2857601.265983606,84644399.40018427,899.0205585635058,800.6209294177539,0.8905479655515564,94,1.1294695404185615,21.0,0.41157982143176897,96,-43.417679394861395,0.0,3,3,100.0,2.0,2.0,-44.70531402586042,36,23,12,2,34
oracle_v4,Oracle v4,oracle_v4,8,8,120,Time Limit,-1560.6412283730597,262723.92295321845,26843894.706411533,72.35945613984788,320.6212344710664,4.430951413612164,79,0.8015706223358455,38.0,0.3113203140499654,67,-73.73275379078044,0.0,3,2,66.66666666666666,1.5,1.5,-44.31656488527332,43,23,19,5,38
oracle_v4,Oracle v4,oracle_v4,9,9,120,Time Limit,-1593.7318115660064,363122.26924332714,27338064.739583693,79.72862298228262,82.82824572054086,1.038877163837974,79,0.4747429450578612,30.5,0.3121542150619107,99,-68.32262955600885,0.0,3,2,66.66666666666666,1.0,1.0,-49.33512786000252,40,23,16,4,36
oracle_v4,Oracle v4,oracle_v4,10,10,120,Time Limit,-1504.9690270743838,2477682.4690741017,89417793.81984156,423.2054048915021,897.12570440841,2.119835177054054,80,0.5252789947049405,25.5,0.4078078491464793,89,-40.50041594172444,0.0,3,3,100.0,3.6666666666666665,3.0,-42.58806453896348,40,23,16,4,36
oracle_v4,Oracle v4,oracle_v4,11,11,120,Time Limit,-1532.0863914970378,293451.3628882439,6618973.440158106,27.648858635822094,115.62451234478144,4.181890973068137,60,1.0718186604036979,40.5,0.3142983280906197,82,-87.96075162494677,0.0,3,2,66.66666666666666,4.0,4.0,-64.53013210375005,39,23,15,2,37
oracle_v4,Oracle v4,oracle_v4,12,12,120,Time Limit,-1298.2873568347854,1706757.8516668698,197984944.2714765,134.55287407466304,164.16032837748497,1.220043269283069,72,0.8370862531538332,17.5,0.4406986328109598,38,-24.790968875331252,0.0,3,3,100.0,1.0,1.0,-23.770871914788827,40,23,16,2,38
oracle_v4,Oracle v4,oracle_v4,13,13,120,Time Limit,-1515.2889779052316,3037709.8967513153,111033195.90833446,376.93607812266,619.3743774665526,1.6431814660760597,83,1.2948641784715105,20.0,0.4213026439445347,94,-35.28000575689312,0.0,3,3,100.0,4.333333333333333,1.0,-37.50128905389057,31,23,7,1,30
oracle_v4,Oracle v4,oracle_v4,14,14,120,Time Limit,-1676.8459203448772,874898.405165654,71662960.03815062,594.487574712971,649.9986224171074,1.0933762959317328,63,0.9258628301408492,37.5,0.3348853285521157,84,-41.01571798506021,0.0,3,2,66.66666666666666,3.0,3.0,-33.333268102993685,35,23,11,2,33
oracle_v4,Oracle v4,oracle_v4,15,15,120,Time Limit,-1321.0223184671843,3006230.138034032,132595487.78660224,120.68713423133751,255.47072812010254,2.1168016768913156,68,0.6834004654703412,20.5,0.42951899235233515,56,-33.57085446783734,0.0,3,2,66.66666666666666,1.5,1.5,-30.611379252195075,36,23,12,3,33
oracle_v4,Oracle v4,oracle_v4,16,16,120,Time Limit,-1262.8567192307655,8946883.729976915,249265606.81989065,610.6786777344155,617.8717862946231,1.0117788762281559,85,0.8825264085547955,25.0,0.4802500127997563,72,-25.093598754984477,0.0,3,3,100.0,2.6666666666666665,2.0,-26.231887304818,38,23,14,2,36
oracle_v4,Oracle v4,oracle_v4,17,17,120,Time Limit,-1640.9141690848649,2361551.4974676115,120323925.5274755,815.6543720871919,1294.0957819990304,1.5865737085274816,59,1.2721613529373095,30.5,0.4040892054106653,83,-30.248184107983413,0.0,3,2,66.66666666666666,11.5,11.5,-28.584154709907224,33,23,9,2,31
oracle_v4,Oracle v4,oracle_v4,18,18,120,Time Limit,-950.2779803275216,3798741.507065318,233353092.9586114,240.0783382502459,239.96650129767525,0.9995341647506154,89,2.7611349364520064,12.5,0.5836342315292161,20,-23.209267962210433,0.0,3,3,100.0,2.6666666666666665,1.0,-23.97032972440978,35,23,11,2,33
