scenario_id,scenario_label,policy,episode,seed,shock_month,shock_label,pre_shock_rule_40,recovery_month,recovery_time_months,recovered
oracle_v1,Oracle v1,oracle_v1,11,11,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-47.928643212160424,,,False
oracle_v1,Oracle v1,oracle_v1,11,11,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-63.28432454768899,51.0,3.0,True
oracle_v1,Oracle v1,oracle_v1,11,11,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-79.18871058950926,,,False
oracle_v1,Oracle v1,oracle_v1,12,12,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-28.533091583933693,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,12,12,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-23.62139045762296,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,12,12,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-19.042724927394335,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,13,13,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-35.44091871747687,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,13,13,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-36.28778883051522,51.0,3.0,True
oracle_v1,Oracle v1,oracle_v1,13,13,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-35.107832311151725,83.0,11.0,True
oracle_v1,Oracle v1,oracle_v1,14,14,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-27.03976628960539,28.0,4.0,True
oracle_v1,Oracle v1,oracle_v1,14,14,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-36.22416415417024,50.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,14,14,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-41.03129709388687,,,False
oracle_v1,Oracle v1,oracle_v1,15,15,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-41.470907978642195,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,15,15,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-27.131863955188784,50.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,15,15,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-29.94223768952844,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,16,16,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-28.125705507098548,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,16,16,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-27.315146863507596,50.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,16,16,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-29.460389599502722,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,17,17,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-15.624103063513235,,,False
oracle_v1,Oracle v1,oracle_v1,17,17,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-30.24178234674014,59.0,11.0,True
oracle_v1,Oracle v1,oracle_v1,17,17,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-30.61393797657372,84.0,12.0,True
oracle_v1,Oracle v1,oracle_v1,18,18,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-25.298786543266417,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,18,18,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-23.579323159536557,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,18,18,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-20.173432006874457,78.0,6.0,True
oracle_v1,Oracle v1,oracle_v1,19,19,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-42.86904353103817,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,19,19,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-44.5509236567342,56.0,8.0,True
oracle_v1,Oracle v1,oracle_v1,19,19,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-40.96340277838932,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,20,20,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-23.70388810897983,,,False
oracle_v1,Oracle v1,oracle_v1,20,20,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-27.142778011207703,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,20,20,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-29.583824802267518,,,False
oracle_v1,Oracle v1,oracle_v1,21,21,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-30.02664022837101,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,21,21,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-30.064133075044513,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,21,21,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-35.65852781734561,,,False
oracle_v1,Oracle v1,oracle_v1,22,22,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-25.39074602289851,86.0,62.0,True
oracle_v1,Oracle v1,oracle_v1,22,22,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-30.948074274660446,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,22,22,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.941908754199886,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,23,23,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-25.836347509950805,,,False
oracle_v1,Oracle v1,oracle_v1,23,23,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-32.995784863579814,,,False
oracle_v1,Oracle v1,oracle_v1,23,23,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-35.458180841533355,,,False
oracle_v1,Oracle v1,oracle_v1,24,24,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-37.68252814149087,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,24,24,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-32.762752615736254,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,24,24,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-30.760366038857924,75.0,3.0,True
oracle_v1,Oracle v1,oracle_v1,25,25,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-27.594125712253767,78.0,54.0,True
oracle_v1,Oracle v1,oracle_v1,25,25,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.716068921885295,67.0,19.0,True
oracle_v1,Oracle v1,oracle_v1,25,25,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-30.116475083196974,78.0,6.0,True
oracle_v1,Oracle v1,oracle_v1,26,26,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-41.593038767206885,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,26,26,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-46.836135809951124,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,26,26,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-60.852840873081306,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,27,27,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-43.83990921788411,,,False
oracle_v1,Oracle v1,oracle_v1,27,27,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-55.81854907797776,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,27,27,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-71.89383422795945,,,False
oracle_v1,Oracle v1,oracle_v1,28,28,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-33.88088183649873,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,28,28,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-33.414712253172794,53.0,5.0,True
oracle_v1,Oracle v1,oracle_v1,28,28,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.40808091025218,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,29,29,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-24.941703889349245,,,False
oracle_v1,Oracle v1,oracle_v1,29,29,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-31.37348790533631,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,29,29,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-31.47403322201504,74.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,30,30,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-46.08921775349085,,,False
oracle_v1,Oracle v1,oracle_v1,30,30,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-54.226775327488426,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,30,30,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-48.626335128019264,,,False
oracle_v1,Oracle v1,oracle_v1,31,31,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-27.97515469763943,52.0,28.0,True
oracle_v1,Oracle v1,oracle_v1,31,31,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-31.745121516213267,52.0,4.0,True
oracle_v1,Oracle v1,oracle_v1,31,31,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-33.65793812019206,82.0,10.0,True
oracle_v1,Oracle v1,oracle_v1,32,32,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-51.28804595759124,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,32,32,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-63.70895408222271,55.0,7.0,True
oracle_v1,Oracle v1,oracle_v1,32,32,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-84.10816771172176,,,False
oracle_v1,Oracle v1,oracle_v1,33,33,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-39.817364031560004,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,33,33,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-47.31498712668311,59.0,11.0,True
oracle_v1,Oracle v1,oracle_v1,33,33,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-57.63097074581482,75.0,3.0,True
oracle_v1,Oracle v1,oracle_v1,34,34,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-27.482679490790858,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,34,34,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-30.445983490803332,54.0,6.0,True
oracle_v1,Oracle v1,oracle_v1,34,34,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-31.690181848888567,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,35,35,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-46.030774775575544,29.0,5.0,True
oracle_v1,Oracle v1,oracle_v1,35,35,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-48.2231529219227,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,35,35,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-61.57838659509272,,,False
oracle_v1,Oracle v1,oracle_v1,36,36,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-25.809289547609513,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,36,36,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-21.451566091255998,50.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,36,36,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-21.278434210721734,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,37,37,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-46.28691488294145,29.0,5.0,True
oracle_v1,Oracle v1,oracle_v1,37,37,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-49.41158758618167,71.0,23.0,True
oracle_v1,Oracle v1,oracle_v1,37,37,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-48.52850273010769,79.0,7.0,True
oracle_v1,Oracle v1,oracle_v1,38,38,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-34.43152914295318,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,38,38,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-37.03276043655489,50.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,38,38,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-34.158425240514745,,,False
oracle_v1,Oracle v1,oracle_v1,39,39,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-48.632872040121846,36.0,12.0,True
oracle_v1,Oracle v1,oracle_v1,39,39,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-56.34870458487019,,,False
oracle_v1,Oracle v1,oracle_v1,39,39,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-87.98449385947495,,,False
oracle_v1,Oracle v1,oracle_v1,40,40,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-28.001040111352644,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,40,40,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-35.37722564822477,55.0,7.0,True
oracle_v1,Oracle v1,oracle_v1,40,40,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-34.811147315900016,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,41,41,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-21.90173735370564,,,False
oracle_v1,Oracle v1,oracle_v1,41,41,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-31.064459194669436,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,41,41,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-37.612628607732844,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,42,42,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-28.947812900555927,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,42,42,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-28.11280351787388,65.0,17.0,True
oracle_v1,Oracle v1,oracle_v1,42,42,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-33.08712060051315,74.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,43,43,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-34.268593689882586,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,43,43,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-37.34077156194353,57.0,9.0,True
oracle_v1,Oracle v1,oracle_v1,43,43,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-38.84607615608984,74.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,44,44,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-29.585626517751816,,,False
oracle_v1,Oracle v1,oracle_v1,44,44,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-45.83490819191285,52.0,4.0,True
oracle_v1,Oracle v1,oracle_v1,44,44,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-59.49329061044979,,,False
oracle_v1,Oracle v1,oracle_v1,45,45,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-27.298947305479214,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,45,45,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-24.47372692141627,65.0,17.0,True
oracle_v1,Oracle v1,oracle_v1,45,45,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-24.221984321464877,,,False
oracle_v1,Oracle v1,oracle_v1,46,46,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-33.66398134175038,75.0,51.0,True
oracle_v1,Oracle v1,oracle_v1,46,46,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-40.32484626820474,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,46,46,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-38.81637517526448,73.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,47,47,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-36.431263208514856,26.0,2.0,True
oracle_v1,Oracle v1,oracle_v1,47,47,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-44.55260904900211,49.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,47,47,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-55.462325829596686,,,False
oracle_v1,Oracle v1,oracle_v1,48,48,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-28.672756920747666,37.0,13.0,True
oracle_v1,Oracle v1,oracle_v1,48,48,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-29.596981559665693,54.0,6.0,True
oracle_v1,Oracle v1,oracle_v1,48,48,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-30.97776475967461,75.0,3.0,True
oracle_v1,Oracle v1,oracle_v1,49,49,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-30.430782155663216,25.0,1.0,True
oracle_v1,Oracle v1,oracle_v1,49,49,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-33.679439298385425,61.0,13.0,True
oracle_v1,Oracle v1,oracle_v1,49,49,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.3040924575765,76.0,4.0,True
oracle_v3,Oracle v3,oracle_v3,0,0,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-28.18863928451237,,,False
oracle_v3,Oracle v3,oracle_v3,0,0,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-33.189405426983086,51.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,0,0,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-37.04407185304461,,,False
oracle_v3,Oracle v3,oracle_v3,1,1,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-31.50602486583153,32.0,8.0,True
oracle_v3,Oracle v3,oracle_v3,1,1,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-30.925012955213454,,,False
oracle_v3,Oracle v3,oracle_v3,1,1,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-43.51631746296057,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,2,2,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-30.18849083688192,31.0,7.0,True
oracle_v3,Oracle v3,oracle_v3,2,2,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-29.823445810689247,58.0,10.0,True
oracle_v3,Oracle v3,oracle_v3,2,2,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-37.84312506021084,75.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,3,3,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-38.09945708341255,29.0,5.0,True
oracle_v3,Oracle v3,oracle_v3,3,3,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-38.94979653377823,,,False
oracle_v3,Oracle v3,oracle_v3,3,3,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-45.49863926060322,74.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,4,4,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-20.275998667248636,84.0,60.0,True
oracle_v3,Oracle v3,oracle_v3,4,4,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-26.756062965746583,51.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,4,4,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-26.93827752394517,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,5,5,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-30.724911266516475,,,False
oracle_v3,Oracle v3,oracle_v3,5,5,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-38.245476556919954,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,5,5,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-47.12380172888956,75.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,6,6,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-28.255109887893422,,,False
oracle_v3,Oracle v3,oracle_v3,6,6,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-35.75735768027488,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,6,6,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-41.6418968979064,,,False
oracle_v3,Oracle v3,oracle_v3,7,7,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-48.95716487536831,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,7,7,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-48.89511589541978,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,7,7,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-49.40076054070218,78.0,6.0,True
oracle_v3,Oracle v3,oracle_v3,8,8,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-40.27697996949851,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,8,8,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-47.78071876616968,50.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,8,8,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-61.541059394124005,,,False
oracle_v3,Oracle v3,oracle_v3,9,9,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-49.09147992778469,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,9,9,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-49.494249536376024,61.0,13.0,True
oracle_v3,Oracle v3,oracle_v3,9,9,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-59.52329281001596,,,False
oracle_v3,Oracle v3,oracle_v3,10,10,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-40.94369170698069,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,10,10,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-43.80366066415931,55.0,7.0,True
oracle_v3,Oracle v3,oracle_v3,10,10,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-43.75545252405874,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,11,11,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-52.534601336957046,31.0,7.0,True
oracle_v3,Oracle v3,oracle_v3,11,11,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-60.10974660567386,51.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,11,11,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-82.16416135106492,,,False
oracle_v3,Oracle v3,oracle_v3,12,12,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-27.93471215333198,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,12,12,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-23.076268929058216,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,12,12,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-18.389431975602147,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,13,13,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-35.44091871747687,27.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,13,13,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-37.85669706754387,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,13,13,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-35.40914219738952,83.0,11.0,True
oracle_v3,Oracle v3,oracle_v3,14,14,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-26.95944985396083,28.0,4.0,True
oracle_v3,Oracle v3,oracle_v3,14,14,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-36.396775916455574,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,14,14,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-40.749701085886485,,,False
oracle_v3,Oracle v3,oracle_v3,15,15,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-41.46620792483865,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,15,15,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-26.45091758632406,50.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,15,15,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-23.347883786148437,,,False
oracle_v3,Oracle v3,oracle_v3,16,16,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-29.43610131659804,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,16,16,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-28.324341040495188,50.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,16,16,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-30.20825112541455,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,17,17,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-19.726007571624685,,,False
oracle_v3,Oracle v3,oracle_v3,17,17,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-32.87789238641523,59.0,11.0,True
oracle_v3,Oracle v3,oracle_v3,17,17,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-33.220623309030046,84.0,12.0,True
oracle_v3,Oracle v3,oracle_v3,18,18,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-25.186980847810826,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,18,18,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-22.87963663667547,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,18,18,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-19.695640855811686,78.0,6.0,True
oracle_v3,Oracle v3,oracle_v3,19,19,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-41.700533935569524,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,19,19,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-44.530811956567455,51.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,19,19,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-41.478912932741316,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,20,20,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-24.841286895389146,,,False
oracle_v3,Oracle v3,oracle_v3,20,20,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-27.179562864096336,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,20,20,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-30.078220037926997,,,False
oracle_v3,Oracle v3,oracle_v3,21,21,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-31.418825998233018,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,21,21,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-29.97060990376496,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,21,21,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-34.71524222314586,,,False
